index,smiles,half-life
1463,CCN1C2=C(C=CC(=C2)C(=O)NCC3=CC=CC=C3)S(=O)C4=CC=CC=C4C1=O,8.12
1486,CCN1C2=C(C=CC(=C2)C(=O)NCC3=CC=C(C=C3)OC)S(=O)C4=CC=CC=C4C1=O,7.8
1491,CCN1C2=C(C=CC(=C2)C(=O)N[C@H](C)C3=CC=C(C=C3)Br)[S@@](=O)C4=CC=CC=C4C1=O,7.7
331,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=C(C=C2)OC)S(=O)(=O)N(C)C,30.0
381,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC=C(C=C2)OC,30.0
382,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC=C(C=C2)Cl,30.0
1130,CC1=C(N(C(=C1C(=O)C)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(N(C)C)[O-],15.0
1301,CN(C)S(=O)(=O)C1=CC=CC(=C1)NC(=O)C2=CC=CN2,10.53
1588,CCN1C(=C(C(=C1C(=O)NC2=CC(=CC=C2)[S+](=O)(N(C)C)[O-])C)C(=O)C)C,6.5
1768,CCN(CC)[S+](=O)(C1=C(C=CC(=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)OC)[O-],4.7
286,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)S(=O)(=O)N)C,30.0
302,CC1=C2C(=CC=C1)C(=CC(=N2)C3=CC(=C(C=C3)C)C)C(=O)NC4=CC=C(C=C4)S(=O)(=O)N,30.0
327,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)C#N)C,30.0
751,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)S(=O)(=O)C)C,30.0
1235,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC(=CC=C4)OC)C,12.0
1236,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC(=CC=C4)S(=O)(=O)N)C,12.0
1906,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)S(=O)(=O)N(C)C)C,3.4
257,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=C(C=C4)Cl)C(F)(F)F,30.0
258,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=C(C=C4)C(F)(F)F)C(F)(F)F,30.0
952,CC(C1=CC=CC=C1)NC2=NC(=NC3=CC=CC=C32)C4=CC=C(C=C4)OC,20.28
978,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=C(C=C4)F)C(F)(F)F,19.83
1971,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC(=CC=C4)Cl)C(F)(F)F,2.97
2013,C1=CC=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4C(F)(F)F,2.74
2048,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC(=CC=C4)F)C(F)(F)F,2.55
223,COC1=C(C=C(C=C1)C2=CN=C(S2)N3CCC(CC3)C(=O)N)OC,30.0
868,CC(C)OC1=CC=CC(=C1)C2=CN=C(S2)N3CCC(CC3)C(=O)N,23.0
1377,C1CN(CCC1C(=O)N)C2=NC=C(S2)C3=CC(=CC=C3)F,9.48
1632,C1CN(CCC1C(=O)N)C2=NC=C(S2)C3=CC=C(C=C3)Cl,5.97
1879,C1CN(CCC1C(=O)N)C2=NC=C(S2)C3=CC=C(C=C3)Br,3.6
2051,CC(=O)C1CCN(CC1)C2=NC=C(S2)C3=CC(=CC=C3)N(C)C,2.51
2398,CSC1=CC=C(C=C1)C2=CN=C(S2)N3CCC(CC3)C(=O)N,1.53
54,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,30.0
364,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,30.0
456,CC1=C(C(=CC=C1)C)C(=O)NC2=CC(=C(C=C2)OC)[S+](=O)(N(C)C)[O-],30.0
710,CCOP(=O)(CC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)Br)C#N)OCC,30.0
1471,CC1=C(C(=CC=C1)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(N(C)C)[O-],8.0
1861,CCN(CC)S(=O)(=O)C1=CC=CC(=C1)C(=O)NC2=CC=C(C=C2)C#N,3.8
2004,COC(=O)C1=CC=CC=C1NC(=O)C2=CC=CC=C2OC(F)F,2.8
988,C1CN(CCC1C(=O)N)C2=NC=CC(=N2)C3=CC=C(C=C3)Br,19.33
1258,CC(C)OC1=CC=CC(=C1)C2=NC(=NC=C2)N3CCC(CC3)C(=O)N,11.58
1446,CC1=CN=C(N=C1C2=CC(=CC=C2)N(C)C)N3CCC(CC3)C(=O)N,8.45
2098,CC1=CC=C(C=C1)C2=NC(=NC=C2)N3CCC(CC3)C(=O)N,2.35
2332,CN(C)C1=CC=CC(=C1)C2=NC(=NC=C2)N3CCC(CC3)C(=O)N,1.67
2431,CN(C)C1=CC=CC(=C1)C2=NC(=NC=C2F)N3CCC(CC3)C(=O)N,1.45
827,COC1=C(C=C(C=C1)C(=O)NC2CCCC3=C2NC4=CC=CC=C34)OC,24.56
889,COC1=C(C=C(C=C1)C(=O)NC2CCCC3=C2NC4=C3C=CC=C4Cl)OC,22.38
1252,COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCC3=C2NC4=CC=CC=C34,11.79
1322,C1CC(C2=C(C1)C3=CC=CC=C3N2)NC(=O)C4=CC=CC=C4,10.07
1447,COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCC3=C2NC4=C3C=CC=C4Cl,8.45
2110,COC1=CC=CC=C1C(=O)NC2CCCC3=C2NC4=C3C=CC=C4Cl,2.31
679,COC1=C(C=C(C=C1)NC(=O)C2=CC(=NN2)C3=CC=CN3)OC,30.0
939,C1=CC(=CC(=C1)OC(F)(F)F)NC(=O)C2=CC(=NN2)C3=CC=CN3,20.94
1067,C1=CNC(=C1)C2=NNC(=C2)C(=O)NC3=C(C=C(C=C3)F)F,16.71
1378,C1=CC(=CC(=C1)F)NC(=O)C2=CC(=NN2)C3=CC=CN3,9.45
1580,CCC1=CC(=CC=C1)NC(=O)C2=CC(=NN2)C3=CC=CN3,6.57
1618,CC1=C(C=C(C=C1)NC(=O)C2=CC(=NN2)C3=CC=CN3)F,6.16
334,CC1=CC2=C(C=C1)OC(=N2)NC3=NC(C4=C(N3)CCCC4=O)C5=CC=CC=C5Cl,30.0
1269,CC1(CC2=C(C(N=C(N2)NC3=NC4=CC=CC=C4O3)C5=CC=CC=C5Cl)C(=O)C1)C,11.0
1328,C1CC2=C(C(N=C(N2)NC3=NC4=CC=CC=C4O3)C5=CC=CC=C5C(F)(F)F)C(=O)C1,10.0
1369,C1CC2=C(C(N=C(N2)NC3=NC4=CC=CC=C4O3)C5=CC=CC=C5Br)C(=O)C1,9.6
1386,C1CC2=C(C(N=C(N2)NC3=NC4=CC=CC=C4O3)C5=CC=CC=C5Cl)C(=O)C1,9.38
1451,C1CC2=C(C(N=C(N2)NC3=NC4=CC=CC=C4O3)C5=CC=CC=C5I)C(=O)C1,8.4
178,CN1C(=NN=N1)SC2=NC=NC3=C2C(=CS3)C4=CC(=CC=C4)S(=O)(=O)C,30.0
1297,CN1C(=NN=N1)SC2=NC=NC3=C2C(=CS3)C4=CC=C(C=C4)F,10.72
1708,CN1C(=NN=N1)SC2=NC=NC3=C2C(=CS3)C4=CC=CC=C4F,5.28
1951,CC(=O)C1=CC=CC(=C1)C2=CSC3=C2C(=NC=N3)SC4=NN=NN4C,3.08
2356,CC1=NC2=C(C(=CS2)C3=CC=CC=C3)C(=N1)SC4=NN=NN4C,1.6
2448,CCN1C(=NN=N1)SC2=NC=NC3=C2C(=CS3)C4=CC=C(C=C4)C,1.4
134,CC1=C(N=NN1C2=CC=CC=C2C(F)(F)F)C3=NSC(=N3)NC(=O)C4=CC(=CC=C4)OC,30.0
135,CC1=C(N=NN1C2=CC=CC=C2C(F)(F)F)C3=NSC(=N3)NC(=O)C4=CC(=CC=C4)Cl,30.0
1009,CC1=C(C=CC=C1Cl)N2C(=C(N=N2)C3=NSC(=N3)NC(=O)C4=CC(=CC=C4)OC)C,18.64
1038,CC1=CC(=C(C=C1)C)N2C(=C(N=N2)C3=NSC(=N3)NC(=O)C4=CC(=CC=C4)OC)C,17.61
1217,CCC1=CC(=CC=C1)N2C(=C(N=N2)C3=NSC(=N3)NC(=O)C4=CC(=CC=C4)OC)C,12.76
1292,CCC1=CC=C(C=C1)N2C(=C(N=N2)C3=NSC(=N3)NC(=O)C4=CC=CC=C4Cl)C,10.9
115,CCOC1=CC=C(C=C1)/C=C/C2=NC3=CC=CC=C3N2S(=O)(=O)C4=CC=C(C=C4)Br,30.0
742,CCOC1=CC=C(C=C1)/C=C/C2=NC3=CC=CC=C3N2S(=O)(=O)C4=CC(=CC=C4)Cl,30.0
765,CC1=CC=C(C=C1)/C=C/C2=NC3=CC=CC=C3N2S(=O)(=O)C4=CC=C(C=C4)Br,28.6
1039,CC1=CC=C(C=C1)/C=C/C2=NC3=CC=CC=C3N2S(=O)(=O)C4=CC(=CC=C4)Cl,17.6
1604,CSC1=CC=C(C=C1)/C=C/C2=NC3=CC=CC=C3N2S(=O)(=O)C4=CC=C(C=C4)Br,6.3
1888,CSC1=CC=C(C=C1)/C=C/C2=NC3=CC=CC=C3N2S(=O)(=O)C4=CC(=CC=C4)Cl,3.54
1467,CC1=CN=C(N=C1NCC2=CC=C(C=C2)C3=CN=CC=C3)C4=CC=CC=C4C(F)F,8.1
1543,C1=CC=C(C(=C1)C2=NC=C(C(=N2)NCC3=CC=C(C=C3)C4=CN=CC=C4)F)C(F)F,7.1
1777,CC1=NC=C(C=C1)C2=CC=C(C=C2)CNC3=NC(=NC=C3F)C4=CC=CC=C4C(C)C,4.5
1804,CC1=NC=C(C=C1)C2=CC=C(C=C2)CNC3=NC(=NC=C3C)C4=CC=CC=C4C(C)C,4.28
2118,CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NC(C)(C)C3=CC=C(C=C3)C4=CN=CC=C4)F,2.3
1462,CC(=O)NC1=CC=C(C=C1)NC(=O)C(C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(S3)Br,8.13
1530,CC1=C(C=CC(=C1)Br)NC(=O)C(C2=CC=CC=C2)NS(=O)(=O)C3=CC=CS3,7.26
1702,C1=CC=C(C=C1)C(C(=O)NC2=CC=C(C=C2)Cl)NS(=O)(=O)C3=CC=CS3,5.38
2184,CCOC1=CC(=C(C=C1)OCC)NC(=O)C(C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(S3)Br,2.04
2526,CCN(C1=CC(=C(C=C1)C)C)C(=O)C(C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(S3)Br,0.99
1351,CC1=CC=C(C=C1)NC(=O)C2=C3NC(=C(C(N3N=C2)C4=CC=CC=C4C)C(=O)NC5=CC=C(C=C5)Cl)C,9.84
1819,CCOC1=CC=C(C=C1)C2C(=C(NC3=C(C=NN23)C(=O)NC4=CC=CC(=C4)C)C)C(=O)NC5=CC=CC=C5OC,4.18
1916,CC1=C(C(N2C(=C(C=N2)C(=O)NC3=CC=C(C=C3)F)N1)C4=CC=C(C=C4)Cl)C(=O)NC5=CC=CC=C5OC,3.34
1969,CC1=CC(=CC=C1)NC(=O)C2=C3NC(=C(C(N3N=C2)C4=CC=CC=C4Cl)C(=O)NC5=CC=CC=C5OC)C,2.98
2011,CCC1=CC=C(C=C1)C2C(=C(NC3=C(C=NN23)C(=O)NC4=CC=C(C=C4)C)C)C(=O)NC5=CC=CC=C5OC,2.75
1310,CC1=NN(C2=C1C(=CC(=O)N2)C(F)(F)F)CCC3=NC(=CS3)C4=CC=CC=C4,10.35
1388,CC1=NN(C2=C1C(=CC(=O)N2)C(F)(F)F)CCC3=NC(=CS3)C4=CC=CC=C4F,9.3
1553,CC1=NN(C2=C1C(=CC(=O)N2)C(F)(F)F)CCC3=NC(=CS3)C4=CC=C(C=C4)OC(F)F,6.9
1733,CC1=NN(C2=C1C(=CC(=O)N2)C(F)(F)F)CCC3=NC(=CS3)C4=CC=C(C=C4)OC,5.0
1766,CC1=CC=C(C=C1)C2=CSC(=N2)CCN3C4=C(C(=N3)C)C(=CC(=O)N4)C(F)(F)F,4.7
1210,C1=CC=C(C=C1)N[S+](=O)(C2=CC=C(C=C2)NCC3=C(C(=CC=C3)C(F)(F)F)Cl)[O-],13.0
1407,C1=CC=C(C=C1)N[S+](=O)(C2=CC=C(C=C2)NCC3=C(C(=CC=C3)C(F)(F)F)F)[O-],9.0
1778,C1=CC=C(C=C1)N[S+](=O)(C2=CC=C(C=C2)NCC3=C(C(=CC=C3)Cl)F)[O-],4.5
2086,COC1=CC=CC(=C1Cl)CNC2=CC=C(C=C2)[S+](=O)(NC3=CC=CC=C3)[O-],2.4
2263,C1=CC=C(C=C1)N[S+](=O)(C2=CC=C(C=C2)NCC3=C(C=C(C=C3)Cl)O)[O-],1.8
1019,COC(=O)C1=C(C=CC(=C1)Cl)NC(=O)CSC2=NC=C(C(=O)N2)S(=O)(=O)C3=CC=C(C=C3)Br,18.0
1298,CC1=CC=C(C=C1)S(=O)(=O)C2=CN=C(NC2=O)SC(C)C(=O)NC3=CC=CC=C3,10.72
1599,CC1=CC(=C(C=C1Cl)OC)NC(=O)CSC2=NC=C(C(=O)N2)S(=O)(=O)C3=CC=C(C=C3)C(C)(C)C,6.38
1636,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)C2=CN=C(NC2=O)SCC(=O)NC3=CC(=C(C=C3)F)Cl,5.92
1742,CC1=C(C=C(C=C1)NC(=O)CSC2=NC=C(C(=O)N2)S(=O)(=O)C3=CC=C(C=C3)C(C)C)C,4.98
947,C1CC(=O)NC2=C1C=C(C=C2)S(=O)(=O)NC3=CC(=C(C=C3)F)Cl,20.48
1065,C1CC(=O)NC2=CC(=C(C=C21)S(=O)(=O)NC3=CC(=C(C=C3)F)Cl)F,16.8
1257,CC1=C(C=CC(=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC(=O)CC3)F,11.59
1743,CC1=C(C=C(C=C1)Cl)NS(=O)(=O)C2=C(C=C3C(=C2)CCC(=O)N3)F,4.97
2292,CC1=C(C=C(C=C1)NS(=O)(=O)C2=C(C=C3C(=C2)CCC(=O)N3)N[C@H](C)CO)C,1.71
792,COC1=C(C=C(C=C1)Cl)NC(=O)C2=C(C3=CC4=C(C5CCN4CC5)N=C3S2)N,26.43
809,C1CN2CCC1C3=C2C=C4C(=C(SC4=N3)C(=O)NC5=CC=CC(=C5)C#N)N,25.58
849,C1CN2CCC1C3=C2C=C4C(=C(SC4=N3)C(=O)NC5=CC=C(C=C5)Cl)N,23.99
893,C1CN2CCC1C3=C2C=C4C(=C(SC4=N3)C(=O)NC5=CC(=C(C=C5)Cl)C(F)(F)F)N,22.12
2490,CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(C3=CC4=C(C5CCN4CC5)N=C3S2)N,1.21
760,C1=CC=C2C(=C1)C(=C(C2=O)C3=CC=C(C=C3)C(F)(F)F)NC4=CC=C(C=C4)Cl,29.25
1400,CC1=CC(=C(C=C1)C)NC2=C(C(=O)C3=CC=CC=C32)C4=CC=C(C=C4)C(F)(F)F,9.11
1414,CC1=C(C=C(C=C1)NC2=C(C(=O)C3=CC=CC=C32)C4=CC=C(C=C4)C(F)(F)F)F,8.96
1512,COC1=CC=C(C=C1)NC2=C(C(=O)C3=CC=CC=C32)C4=CC=C(C=C4)C(F)(F)F,7.57
1729,CC1=C(C=C(C=C1)NC2=C(C(=O)C3=CC=CC=C32)C4=CC=C(C=C4)C(F)(F)F)C,5.08
692,COC1=CC=C(C=C1)C(=O)N2CCCC(C2)C3=NN(C(=O)N3)C4=CC=C(C=C4)OC,30.0
693,COC1=CC=C(C=C1)N2C(=O)NC(=N2)C3CCCN(C3)C(=O)C4=CC=CC=C4,30.0
701,COC1=CC=C(C=C1)N2C(=O)NC(=N2)C3CCCN(C3)C(=O)C4=CC=CC=C4F,30.0
851,CC1=CC=C(C=C1)C(=O)N2CCCC(C2)C3=NN(C(=O)N3)C4=CC=C(C=C4)OC,23.89
861,COC1=CC=C(C=C1)N2C(=O)NC(=N2)C3CCCN(C3)C(=O)C4=CC(=CC=C4)OC,23.38
685,CC1=CC(=CC(=C1)C2=NC3=C(O2)C=C(C=C3)C4=C(C(=C(C=C4)OC)OC)OC)C,30.0
686,COC1=C(C(=C(C=C1)C2=CC3=C(C=C2)N=C(O3)C4=C(C(=CC(=C4)F)F)F)OC)OC,30.0
687,COC1=C(C(=C(C=C1)C2=CC3=C(C=C2)N=C(O3)C4=C(C=CC(=C4)F)F)OC)OC,30.0
688,CC1=CC=CC=C1C2=NC3=C(O2)C=C(C=C3)C4=C(C(=C(C=C4)OC)OC)OC,30.0
2267,COC1=C(C(=C(C=C1)C2=CC3=C(C=C2)N=C(O3)C4=CC=C(C=C4)SC)OC)OC,1.8
632,COCCNC(=O)C1=CC=C(C=C1)C2=NC=C3N2C=C(N=C3)C4=CC(=CC=C4)F,30.0
633,CC(=O)NCCNC(=O)C1=CC=C(C=C1)C2=NC=C3N2C=C(N=C3)C4=CC(=CC=C4)F,30.0
634,C1=CC(=CC(=C1)F)C2=CN3C(=CN=C3C4=CC=C(C=C4)C(=O)NCCCO)C=N2,30.0
636,C1=CC=C(C=C1)C2=CN3C(=CN=C3C4=CC=C(C=C4)C(=O)O)C=N2,30.0
943,C1=CC(=CC(=C1)F)C2=CN3C(=CN=C3C4=CC=C(C=C4)C(=O)N)C=N2,20.67
588,CN(C)C(=O)C1=NC(=C2N1C=CC=C2)C3=CN=C(C=C3)Cl,30.0
831,C#CCNC(=O)C1=NC(=C2N1C=CC=C2)C3=CN=C(C=C3)Cl,24.04
980,CC(C)NC(=O)C1=NC(=C2N1C=CC=C2)C3=CN=C(C=C3)Cl,19.63
1139,C#CCNC(=O)C1=NC(=C2N1C=CC=C2)C3=CN=CC=C3,14.85
1764,COC(=O)CNC(=O)C1=NC(=C2N1C=CC=C2)C3=CN=C(C=C3)Cl,4.72
578,COC(=O)CNC(=O)C1=NC(=C2N1C=CN=C2)C3=CC=C(C=C3)[S+](=O)(C)[O-],30.0
580,C[S+](=O)(C1=CC=C(C=C1)C2=C3C=NC=CN3C(=N2)C(=O)NCC#C)[O-],30.0
581,CN(C)C(=O)C1=NC(=C2N1C=CN=C2)C3=CC=C(C=C3)S(=O)(=O)C,30.0
1607,CN(C)C(=O)C1=NC(=C2N1C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,6.29
1868,COC(=O)CNC(=O)C1=NC(=C2N1C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,3.71
460,C1=CC=C(C=C1)CC2=CN=C(S2)NC(=O)C3=CC=C(O3)C4=CC(=CC=C4)[N+](=O)[O-],30.0
463,C1=CC=C(C(=C1)C2=CC=C(O2)C(=O)NC3=NC=C(S3)CC4=CC=C(C=C4)C(F)(F)F)[N+](=O)[O-],30.0
464,C1=CC=C(C=C1)C2=CC=C(O2)C(=O)NC3=NC=C(S3)CC4=CC=C(C=C4)C(F)(F)F,30.0
465,C1=CC(=CC(=C1)C(F)(F)F)CC2=CN=C(S2)NC(=O)C3=CC=C(O3)C4=CC(=CC=C4)[N+](=O)[O-],30.0
466,C1=CC(=CC=C1CC2=CN=C(S2)NC(=O)C3=CC=C(O3)C4=CC=C(C=C4)[N+](=O)[O-])C(F)(F)F,30.0
275,CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=N3)C(F)(F)F)Cl,30.0
277,COC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=N3)C(F)(F)F)Cl,30.0
771,CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=CC=CC(=N3)C(F)(F)F)C,28.0
1113,CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC=CC(=N3)C(F)(F)F,15.0
1233,COC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC=CC(=N3)C(F)(F)F,12.0
268,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N(C)C(=O)CC3=CC(=C(C=C3)Cl)Cl,30.0
282,C1=CC(=CC=C1NC(=O)CC2=CC(=C(C=C2)Cl)Cl)S(=O)(=O)NC3=NOC=C3,30.0
283,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)Cl)F,30.0
285,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)F)Cl,30.0
1362,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)Cl)Cl,9.7
236,CC1=C(C(N=C(N1)NC2=NC3=CC=CC=C3O2)C4=CC=CC=C4Br)C(=O)NC5=CC=CC=C5Cl,30.0
786,CC1=C(C(N=C(N1)NC2=NC3=CC=CC=C3O2)C4=CC=CC=C4Br)C(=O)NC5=CC=CC=C5,27.0
835,CC1=C(C(N=C(N1)NC2=NC3=CC=CC=C3O2)C4=CC=CC=C4Cl)C(=O)NC5=CC=CC=C5,24.0
924,CC1=C(C(N=C(N1)NC2=NC3=CC=CC=C3O2)C4=CC=CC=C4Br)C(=O)NC5=CC=C(C=C5)OC,21.0
1231,CC1=CC=CC=C1NC(=O)C2=C(NC(=NC2C3=CC=CC=C3Br)NC4=NC5=CC=CC=C5O4)C,12.0
2221,CCN1C2=C(C=C1C(=O)NCCC3=CC=C(C=C3)OC)SC=C2,1.9
2305,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2C(C)C)C=CS3)OCC,1.7
2352,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2C)C=CS3)OCC,1.6
2373,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CCN(C)C)C=CS3)OCC,1.6
2012,CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CS4,2.74
2052,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CS4)C(F)(F)F,2.5
2203,CN(CC1=CC=CS1)C2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4C(F)(F)F,1.98
2310,CC1=CC=C(S1)CNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4C(F)(F)F,1.7
1850,CC1=CN=C(N=C1NCC2CCN(CC2)C3=CN=CC=C3)C4=CC=CC=C4C(C)C,3.9
1962,CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NCC3CCN(CC3)C4=CN=CC=C4)F,3.0
2038,CC1=NC=C(C=C1)N2CCC(CC2)CNC3=NC(=NC=C3C)C4=CC=CC=C4C(C)C,2.6
2080,CC1=NC=C(C=C1)N2CCC(CC2)CNC3=NC(=NC=C3F)C4=CC=CC=C4C(C)C,2.4
1749,C1CCC2(C1)C3=C(CCCC3=O)NC(=N2)NC4=NC5=C(O4)C=CC(=C5)Br,4.9
2019,C1CCC2(C1)C3=C(CCCC3=O)NC(=N2)NC4=NC5=CC=CC=C5O4,2.7
2020,CC1=CC2=C(C=C1)OC(=N2)NC3=NC4(CCCC4)C5=C(N3)CCCC5=O,2.7
2037,C1CCC2(C1)C3=C(CCCC3=O)NC(=N2)NC4=NC5=C(O4)C=CC(=C5)Cl,2.6
1568,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=C3,6.7
1843,COC1=CC=CC(=C1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=C(C(=CC=C3)OC)O,4.0
2144,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=C(C(=CC=C3)Cl)O,2.2
2197,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=C(C=C(C=C3)Br)O,2.0
1548,CC1=CC=CC=C1CSC2=NC3=C(N2)C=C(C=N3)Br,7.0
1576,C1=CC=C(C(=C1)CSC2=NC3=C(N2)C=C(C=N3)Br)C#N,6.6
1578,C1=CC(=CC(=C1)[N+](=O)[O-])CSC2=NC3=C(N2)C=C(C=N3)Br,6.6
1585,C1=CC=C(C(=C1)CSC2=NC3=C(N2)C=C(C=N3)Br)Cl,6.5
1225,CC1=CN2C(=NC(=C2NC3=CC=CC=C3C)C4=CC=CC=N4)C=C1,12.23
1562,CC1=CC=CC2=NC(=C(N12)NC3=CC=C(C=C3)F)C4=CC=CC=N4,6.75
2160,CC(C)C1=CC=C(C=C1)NC2=C(N=C3N2C=CC=C3)C4=CC=CC=N4,2.1
2239,CC1=C(C(=CC=C1)C)NC2=C(N=C3N2C=C(C=C3)Cl)C4=CC=CC=N4,1.86
1051,CC1=C(C2=C(N1C3=CC=CC=C3)C=CC(=C2)O)C(=O)C,17.0
2081,CC1=C(C2=CC=CC=C2N1C3=CC=C(C=C3)OC)C(=O)C,2.4
2140,CC1=C(C2=C(N1C3=CC=C(C=C3)OC)C=CC(=C2)O)C(=O)C,2.2
2413,CCOC(=O)C1=CC2=C(C=C1)N(C(=C2C(=O)C)C)C3=CC=C(C=C3)OC,1.5
922,CCOC1=CC=C(C=C1)CNC2=CC3=C(C=C2)N(C=N3)C,21.0
1309,CCCCN1C=NC2=C1C=CC(=C2)NCC3=CC=C(C=C3)OCC,10.35
1353,CCC1=CC=C(C=C1)CNC2=CC3=C(C=C2)N(C=N3)C(C)(C)C,9.8
1542,CCCN1C=NC2=C1C=CC(=C2)NCC3=C(C=C(C=C3)OC)OC,7.1
871,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4)Cl,23.0
1082,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)Cl,16.0
1717,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4)OC,5.2
1841,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4)Cl,4.0
643,CC1=CC2=C(N=C(C=C2N1CCN(C)C)C3=C(ON=C3C)C)C4=CC(=C(C=C4)OC)OC,30.0
829,CC1=CC2=C(N=C(C=C2N1)C3=C(ON=C3C)C)C4=CC(=CC=C4)O,24.23
913,CC1=CC2=C(N=C(C=C2N1C)C3=C(ON=C3C)C)C4=C(C=C(C=C4)F)OC,21.65
1317,CC1=CC2=C(N=C(C=C2N1)C3=C(ON=C3C)C)C4=C(C(=CC=C4)OC)OC,10.18
584,C[S+](=O)(C1=CC=C(C=C1)C2=C3C=CC=CN3C(=N2)C(=O)NCC#C)[O-],30.0
587,COC(=O)CNC(=O)C1=NC(=C2N1C=CC=C2)C3=CC=C(C=C3)[S+](=O)(C)[O-],30.0
1701,COC1=CC=CC=C1C2=C3C=CC=CN3C(=N2)C(=O)NCC(=O)OC,5.38
2529,COC(=O)CNC(=O)C1=NC(=C2N1C=CC=C2)C3=CC=C(C=C3)F,0.91
324,C1=CC(=CC=C1C#N)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)Cl)Cl,30.0
