index,smiles,half-life
1543,Fc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-c2cccnc2)cc1,7.1
1777,Cc1ccc(-c2ccc(CNc3nc(-c4ccccc4C(C)C)ncc3F)cc2)cn1,4.5
1804,Cc1ccc(-c2ccc(CNc3nc(-c4ccccc4C(C)C)ncc3C)cc2)cn1,4.28
2118,CC(C)c1ccccc1-c1ncc(F)c(NC(C)(C)c2ccc(-c3cccnc3)cc2)n1,2.3
1462,CC(=O)Nc1ccc(NC(=O)C(NS(=O)(=O)c2ccc(Br)s2)c2ccccc2)cc1,8.13
1530,Cc1cc(Br)ccc1NC(=O)C(NS(=O)(=O)c1cccs1)c1ccccc1,7.26
1702,O=C(Nc1ccc(Cl)cc1)C(NS(=O)(=O)c1cccs1)c1ccccc1,5.38
2184,CCOc1ccc(OCC)c(NC(=O)C(NS(=O)(=O)c2ccc(Br)s2)c2ccccc2)c1,2.04
2526,CCN(C(=O)C(NS(=O)(=O)c1ccc(Br)s1)c1ccccc1)c1ccc(C)c(C)c1,0.99
1351,CC1=C(C(=O)Nc2ccc(Cl)cc2)C(c2ccccc2C)n2ncc(C(=O)Nc3ccc(C)cc3)c2N1,9.84
1819,CCOc1ccc(C2C(C(=O)Nc3ccccc3OC)=C(C)Nc3c(C(=O)Nc4cccc(C)c4)cnn32)cc1,4.18
1916,COc1ccccc1NC(=O)C1=C(C)Nc2c(C(=O)Nc3ccc(F)cc3)cnn2C1c1ccc(Cl)cc1,3.34
1969,COc1ccccc1NC(=O)C1=C(C)Nc2c(C(=O)Nc3cccc(C)c3)cnn2C1c1ccccc1Cl,2.98
2011,CCc1ccc(C2C(C(=O)Nc3ccccc3OC)=C(C)Nc3c(C(=O)Nc4ccc(C)cc4)cnn32)cc1,2.75
1310,Cc1nn(CCc2nc(-c3ccccc3)cs2)c2[nH]c(=O)cc(C(F)(F)F)c12,10.35
1388,Cc1nn(CCc2nc(-c3ccccc3F)cs2)c2[nH]c(=O)cc(C(F)(F)F)c12,9.3
1553,Cc1nn(CCc2nc(-c3ccc(OC(F)F)cc3)cs2)c2[nH]c(=O)cc(C(F)(F)F)c12,6.9
1733,COc1ccc(-c2csc(CCn3nc(C)c4c(C(F)(F)F)cc(=O)[nH]c43)n2)cc1,5.0
1766,Cc1ccc(-c2csc(CCn3nc(C)c4c(C(F)(F)F)cc(=O)[nH]c43)n2)cc1,4.7
1210,O=[S+]([O-])(Nc1ccccc1)c1ccc(NCc2cccc(C(F)(F)F)c2Cl)cc1,13.0
1407,O=[S+]([O-])(Nc1ccccc1)c1ccc(NCc2cccc(C(F)(F)F)c2F)cc1,9.0
1778,O=[S+]([O-])(Nc1ccccc1)c1ccc(NCc2cccc(Cl)c2F)cc1,4.5
2086,COc1cccc(CNc2ccc([S+](=O)([O-])Nc3ccccc3)cc2)c1Cl,2.4
2263,O=[S+]([O-])(Nc1ccccc1)c1ccc(NCc2ccc(Cl)cc2O)cc1,1.8
1019,COC(=O)c1cc(Cl)ccc1NC(=O)CSc1ncc(S(=O)(=O)c2ccc(Br)cc2)c(=O)[nH]1,18.0
1298,Cc1ccc(S(=O)(=O)c2cnc(SC(C)C(=O)Nc3ccccc3)[nH]c2=O)cc1,10.72
1599,COc1cc(Cl)c(C)cc1NC(=O)CSc1ncc(S(=O)(=O)c2ccc(C(C)(C)C)cc2)c(=O)[nH]1,6.38
1636,CC(C)(C)c1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccc(F)c(Cl)c3)[nH]c2=O)cc1,5.92
1742,Cc1ccc(NC(=O)CSc2ncc(S(=O)(=O)c3ccc(C(C)C)cc3)c(=O)[nH]2)cc1C,4.98
947,O=C1CCc2cc(S(=O)(=O)Nc3ccc(F)c(Cl)c3)ccc2N1,20.48
1065,O=C1CCc2cc(S(=O)(=O)Nc3ccc(F)c(Cl)c3)c(F)cc2N1,16.8
1257,Cc1cc(NS(=O)(=O)c2ccc3c(c2)CCC(=O)N3)ccc1F,11.59
1743,Cc1ccc(Cl)cc1NS(=O)(=O)c1cc2c(cc1F)NC(=O)CC2,4.97
2292,Cc1ccc(NS(=O)(=O)c2cc3c(cc2N[C@H](C)CO)NC(=O)CC3)cc1C,1.71
792,COc1ccc(Cl)cc1NC(=O)c1sc2nc3c(cc2c1N)N1CCC3CC1,26.43
809,N#Cc1cccc(NC(=O)c2sc3nc4c(cc3c2N)N2CCC4CC2)c1,25.58
849,Nc1c(C(=O)Nc2ccc(Cl)cc2)sc2nc3c(cc12)N1CCC3CC1,23.99
893,Nc1c(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)sc2nc3c(cc12)N1CCC3CC1,22.12
2490,CCOC(=O)c1ccc(NC(=O)c2sc3nc4c(cc3c2N)N2CCC4CC2)cc1,1.21
760,O=C1C(c2ccc(C(F)(F)F)cc2)=C(Nc2ccc(Cl)cc2)c2ccccc21,29.25
1400,Cc1ccc(C)c(NC2=C(c3ccc(C(F)(F)F)cc3)C(=O)c3ccccc32)c1,9.11
1414,Cc1ccc(NC2=C(c3ccc(C(F)(F)F)cc3)C(=O)c3ccccc32)cc1F,8.96
1512,COc1ccc(NC2=C(c3ccc(C(F)(F)F)cc3)C(=O)c3ccccc32)cc1,7.57
1729,Cc1ccc(NC2=C(c3ccc(C(F)(F)F)cc3)C(=O)c3ccccc32)cc1C,5.08
692,COc1ccc(C(=O)N2CCCC(c3nn(-c4ccc(OC)cc4)c(=O)[nH]3)C2)cc1,30.0
693,COc1ccc(-n2nc(C3CCCN(C(=O)c4ccccc4)C3)[nH]c2=O)cc1,30.0
701,COc1ccc(-n2nc(C3CCCN(C(=O)c4ccccc4F)C3)[nH]c2=O)cc1,30.0
851,COc1ccc(-n2nc(C3CCCN(C(=O)c4ccc(C)cc4)C3)[nH]c2=O)cc1,23.89
861,COc1ccc(-n2nc(C3CCCN(C(=O)c4cccc(OC)c4)C3)[nH]c2=O)cc1,23.38
685,COc1ccc(-c2ccc3nc(-c4cc(C)cc(C)c4)oc3c2)c(OC)c1OC,30.0
686,COc1ccc(-c2ccc3nc(-c4cc(F)cc(F)c4F)oc3c2)c(OC)c1OC,30.0
687,COc1ccc(-c2ccc3nc(-c4cc(F)ccc4F)oc3c2)c(OC)c1OC,30.0
688,COc1ccc(-c2ccc3nc(-c4ccccc4C)oc3c2)c(OC)c1OC,30.0
2267,COc1ccc(-c2ccc3nc(-c4ccc(SC)cc4)oc3c2)c(OC)c1OC,1.8
632,COCCNC(=O)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1,30.0
633,CC(=O)NCCNC(=O)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1,30.0
634,O=C(NCCCO)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1,30.0
636,O=C(O)c1ccc(-c2ncc3cnc(-c4ccccc4)cn23)cc1,30.0
943,NC(=O)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1,20.67
588,CN(C)C(=O)c1nc(-c2ccc(Cl)nc2)c2ccccn12,30.0
831,C#CCNC(=O)c1nc(-c2ccc(Cl)nc2)c2ccccn12,24.04
980,CC(C)NC(=O)c1nc(-c2ccc(Cl)nc2)c2ccccn12,19.63
1139,C#CCNC(=O)c1nc(-c2cccnc2)c2ccccn12,14.85
1764,COC(=O)CNC(=O)c1nc(-c2ccc(Cl)nc2)c2ccccn12,4.72
578,COC(=O)CNC(=O)c1nc(-c2ccc([S+](C)(=O)[O-])cc2)c2cnccn12,30.0
580,C#CCNC(=O)c1nc(-c2ccc([S+](C)(=O)[O-])cc2)c2cnccn12,30.0
581,CN(C)C(=O)c1nc(-c2ccc(S(C)(=O)=O)cc2)c2cnccn12,30.0
1607,CN(C)C(=O)c1nc(-c2ccc(Cl)cc2Cl)c2cnccn12,6.29
1868,COC(=O)CNC(=O)c1nc(-c2ccc(Cl)cc2Cl)c2cnccn12,3.71
460,O=C(Nc1ncc(Cc2ccccc2)s1)c1ccc(-c2cccc([N+](=O)[O-])c2)o1,30.0
463,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1ccc(-c2ccccc2[N+](=O)[O-])o1,30.0
464,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1ccc(-c2ccccc2)o1,30.0
465,O=C(Nc1ncc(Cc2cccc(C(F)(F)F)c2)s1)c1ccc(-c2cccc([N+](=O)[O-])c2)o1,30.0
466,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,30.0
275,Cc1ccnc(NC(=S)N2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)c1,30.0
277,COc1ccnc(NC(=S)N2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)c1,30.0
771,Cc1cc(C)nc(NC(=S)N2CCN(c3cccc(C(F)(F)F)n3)CC2)c1,28.0
1113,Cc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)n3)CC2)c1,15.0
1233,COc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)n3)CC2)c1,12.0
268,Cc1cc(NS(=O)(=O)c2ccc(N(C)C(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1,30.0
282,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2ccon2)cc1,30.0
283,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(F)c3)cc2)no1,30.0
285,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(F)c(Cl)c3)cc2)no1,30.0
1362,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1,9.7
236,CC1=C(C(=O)Nc2ccccc2Cl)C(c2ccccc2Br)N=C(Nc2nc3ccccc3o2)N1,30.0
786,CC1=C(C(=O)Nc2ccccc2)C(c2ccccc2Br)N=C(Nc2nc3ccccc3o2)N1,27.0
835,CC1=C(C(=O)Nc2ccccc2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,24.0
924,COc1ccc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=NC2c2ccccc2Br)cc1,21.0
1231,CC1=C(C(=O)Nc2ccccc2C)C(c2ccccc2Br)N=C(Nc2nc3ccccc3o2)N1,12.0
2221,CCn1c(C(=O)NCCc2ccc(OC)cc2)cc2sccc21,1.9
2305,CCOc1ccc(CCNC(=O)c2cc3sccc3n2C(C)C)cc1OCC,1.7
2352,CCOc1ccc(CCNC(=O)c2cc3sccc3n2C)cc1OCC,1.6
2373,CCOc1ccc(CCNC(=O)c2cc3sccc3n2CCN(C)C)cc1OCC,1.6
2012,Cc1ccccc1-c1nc(NCc2cccs2)c2ccccc2n1,2.74
2052,FC(F)(F)c1ccccc1-c1nc(NCc2cccs2)c2ccccc2n1,2.5
2203,CN(Cc1cccs1)c1nc(-c2ccccc2C(F)(F)F)nc2ccccc12,1.98
2310,Cc1ccc(CNc2nc(-c3ccccc3C(F)(F)F)nc3ccccc23)s1,1.7
1850,Cc1cnc(-c2ccccc2C(C)C)nc1NCC1CCN(c2cccnc2)CC1,3.9
1962,CC(C)c1ccccc1-c1ncc(F)c(NCC2CCN(c3cccnc3)CC2)n1,3.0
2038,Cc1ccc(N2CCC(CNc3nc(-c4ccccc4C(C)C)ncc3C)CC2)cn1,2.6
2080,Cc1ccc(N2CCC(CNc3nc(-c4ccccc4C(C)C)ncc3F)CC2)cn1,2.4
1749,O=C1CCCC2=C1C1(CCCC1)N=C(Nc1nc3cc(Br)ccc3o1)N2,4.9
2019,O=C1CCCC2=C1C1(CCCC1)N=C(Nc1nc3ccccc3o1)N2,2.7
2020,Cc1ccc2oc(NC3=NC4(CCCC4)C4=C(CCCC4=O)N3)nc2c1,2.7
2037,O=C1CCCC2=C1C1(CCCC1)N=C(Nc1nc3cc(Cl)ccc3o1)N2,2.6
1568,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c1O,6.7
1843,COc1cccc(NS(=O)(=O)c2ccc(NCc3cccc(OC)c3O)cc2)c1,4.0
2144,O=S(=O)(Nc1ccccc1)c1ccc(NCc2cccc(Cl)c2O)cc1,2.2
2197,O=S(=O)(Nc1ccccc1)c1ccc(NCc2ccc(Br)cc2O)cc1,2.0
1548,Cc1ccccc1CSc1nc2ncc(Br)cc2[nH]1,7.0
1576,N#Cc1ccccc1CSc1nc2ncc(Br)cc2[nH]1,6.6
1578,O=[N+]([O-])c1cccc(CSc2nc3ncc(Br)cc3[nH]2)c1,6.6
1585,Clc1ccccc1CSc1nc2ncc(Br)cc2[nH]1,6.5
1225,Cc1ccc2nc(-c3ccccn3)c(Nc3ccccc3C)n2c1,12.23
1562,Cc1cccc2nc(-c3ccccn3)c(Nc3ccc(F)cc3)n12,6.75
2160,CC(C)c1ccc(Nc2c(-c3ccccn3)nc3ccccn23)cc1,2.1
2239,Cc1cccc(C)c1Nc1c(-c2ccccn2)nc2ccc(Cl)cn12,1.86
1051,CC(=O)c1c(C)n(-c2ccccc2)c2ccc(O)cc12,17.0
2081,COc1ccc(-n2c(C)c(C(C)=O)c3ccccc32)cc1,2.4
2140,COc1ccc(-n2c(C)c(C(C)=O)c3cc(O)ccc32)cc1,2.2
2413,CCOC(=O)c1ccc2c(c1)c(C(C)=O)c(C)n2-c1ccc(OC)cc1,1.5
922,CCOc1ccc(CNc2ccc3c(c2)ncn3C)cc1,21.0
1309,CCCCn1cnc2cc(NCc3ccc(OCC)cc3)ccc21,10.35
1353,CCc1ccc(CNc2ccc3c(c2)ncn3C(C)(C)C)cc1,9.8
1542,CCCn1cnc2cc(NCc3ccc(OC)cc3OC)ccc21,7.1
871,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)Nc3nc(-c4ccccc4)cs3)c(Cl)c2)cc1,23.0
1082,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)Nc3nc(-c4ccc(Cl)cc4)cs3)cc2)cc1,16.0
1717,COc1cc(C(=O)Nc2nc(-c3ccccc3)cs2)ccc1NS(=O)(=O)c1ccc(C)cc1,5.2
1841,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)Nc3nc(-c4ccccc4)cs3)cc2Cl)cc1,4.0
643,COc1ccc(-c2nc(-c3c(C)noc3C)cc3c2cc(C)n3CCN(C)C)cc1OC,30.0
829,Cc1cc2c(-c3cccc(O)c3)nc(-c3c(C)noc3C)cc2[nH]1,24.23
913,COc1cc(F)ccc1-c1nc(-c2c(C)noc2C)cc2c1cc(C)n2C,21.65
1317,COc1cccc(-c2nc(-c3c(C)noc3C)cc3[nH]c(C)cc23)c1OC,10.18
584,C#CCNC(=O)c1nc(-c2ccc([S+](C)(=O)[O-])cc2)c2ccccn12,30.0
587,COC(=O)CNC(=O)c1nc(-c2ccc([S+](C)(=O)[O-])cc2)c2ccccn12,30.0
1701,COC(=O)CNC(=O)c1nc(-c2ccccc2OC)c2ccccn12,5.38
2529,COC(=O)CNC(=O)c1nc(-c2ccc(F)cc2)c2ccccn12,0.91
324,N#Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)cc1,30.0
443,N#Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(F)c(Cl)c3)cc2)cc1,30.0
1329,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2cccc(O)c2)cc1,10.0
1812,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,4.2
299,COc1cc(-c2c(C#N)c(N)nc3c2c(C)nn3-c2ccc(F)cc2)ccc1O,30.0
305,COc1cc(-c2ccnc3c2c(C)nn3-c2ccc(C(F)(F)F)cc2)ccc1O,30.0
306,COc1cc(-c2ccnc3c2c(C)nn3-c2cccc(C(F)(F)F)c2)ccc1O,30.0
1115,Cc1ccc(-n2nc(C)c3c(-c4ccc(O)c(O)c4)c(C#N)c(N)nc32)cc1C,15.0
206,CC(=O)N1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,30.0
212,CS(=O)(=O)N1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,30.0
213,NC(=O)N1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,30.0
1920,Brc1ccc(-c2csc(N3CCNCC3)n2)cc1,3.31
164,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,30.0
1635,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,5.93
1959,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,3.0
2044,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,2.56
106,Cc1ccc2oc3c(c(=O)c2c1)C(c1ccc(O)cc1)N(CCCN(C)C)C3=O,30.0
140,COc1ccc(C2c3c(oc4ccc(Cl)cc4c3=O)C(=O)N2CCCN(C)C)cc1OC,30.0
806,CCCCOc1ccc(C2c3c(oc4ccc(C)cc4c3=O)C(=O)N2CCCN(C)C)cc1OCC,25.91
1178,CCOc1ccc(C2c3c(oc4ccc(C)cc4c3=O)C(=O)N2CCCN(C)C)cc1,13.56
2320,CCOc1ccc(CCNC(=O)c2cc3ccccc3n2Cc2cc(C)cc(C)n2)cc1OCC,1.7
2378,CCOc1ccc(CCNC(=O)c2cc3ccccc3n2Cc2cccc(C)n2)cc1OCC,1.6
2415,CCOc1ccc(CCNC(=O)c2cc3ccccc3n2Cc2ccccn2)cc1OCC,1.5
2280,CC(C)(C)c1ccc(SC2=NS(=O)(=O)c3ccccc32)cc1,1.74
2395,Cc1ccc(SC2=NS(=O)(=O)c3ccccc32)c(C)c1,1.54
2488,Cc1ccc(C)c(SC2=NS(=O)(=O)c3ccccc32)c1,1.21
2275,COc1cc(Cl)c(C)cc1Nc1c2c(nc3ccccc13)CCC2,1.75
2391,COc1ccc(C)cc1Nc1c2c(nc3ccccc13)CCC2,1.55
2404,COc1ccc(OC)c(Nc2c3c(nc4ccccc24)CCC3)c1,1.5
2260,CC(C)COc1ccc(-c2ccc(=O)n(CC(=O)NCCc3ccccc3)n2)cc1,1.8
2363,CC(C)Oc1ccc(-c2ccc(=O)n(CC(=O)NCCc3ccccc3)n2)cc1,1.6
2364,CC(C)(C)c1ccc(-c2ccc(=O)n(CC(=O)NCCc3ccccc3)n2)cc1,1.6
2169,CCc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])N1CCCCCC1,2.1
2318,Cc1cc(C)c(C(=O)Nc2cccc([S+](=O)([O-])N3CCCCCC3)c2)[nH]1,1.7
2452,CC(=O)c1c(C)c(C(=O)Nc2cccc([S+](=O)([O-])N3CCCCCC3)c2)n(C)c1C,1.4
2162,COc1ccc(C)cc1-n1nnnc1Sc1ncnc2scc(-c3ccc(Br)cc3)c12,2.1
2355,Fc1ccc(-c2csc3ncnc(Sc4nnnn4-c4ccccc4)c23)cc1,1.6
2407,Cc1sc2ncnc(Sc3nnnn3-c3ccccc3)c2c1-c1ccccc1,1.5
2125,CCOC(=O)c1[nH]c(C)c(CCC(=O)N2CCN(c3cccc(C)c3C)CC2)c1C,2.27
2126,CCOC(=O)c1[nH]c(C)c(CCC(=O)N2CCN(c3cc(C)ccc3C)CC2)c1C,2.27
2254,CCOC(=O)c1[nH]c(C)c(CCC(=O)N2CCN(c3cc(Cl)ccc3C)CC2)c1C,1.8
2460,COc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccco2)cc1COc1ccc(NC(C)=O)cc1,1.35
2360,COc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccco2)cc1COc1c(C)cc(NC(C)=O)cc1C,1.6
2460,COc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccco2)cc1COc1ccc(NC(C)=O)cc1,1.35
1966,COc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1S(=O)(=O)N1CCCCCC1,3.0
2233,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(C)c(S(=O)(=O)N3CCCCCC3)c2)c1C,1.9
2361,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc(S(=O)(=O)N3CCCCCC3)c2)c1C,1.6
1919,CC1=Nc2cc(C(=O)NC3CCCC3)ccc2Sc2ccc(C)cc21,3.31
2348,CCC1=Nc2cc(C(=O)NC3CCCC3)ccc2Sc2ccc(Cl)cc21,1.61
2439,CCCC1=Nc2cc(C(=O)NC3CCCC3)ccc2Sc2ccc(C)cc21,1.41
1855,COC(=O)c1ccc(NS(=O)(=O)c2c(C)nc3sccn3c2=O)cc1,3.88
2302,CCN(c1ccccc1)S(=O)(=O)c1c(C)nc2scc(C)n2c1=O,1.7
2396,COc1cc(Cl)c(C)cc1NS(=O)(=O)c1c(C)nc2sccn2c1=O,1.53
1779,CC(C)OC(=O)c1ccnc2cc(C(OCCN3CCCCC3)c3ccccc3Cl)sc12,4.49
1918,CCCCOC(=O)c1ccnc2cc(C(OCCN3CCCCC3)c3ccccc3Cl)sc12,3.32
2101,CCOC(=O)c1ccnc2cc(C(OCCN3CCCCC3)c3ccccc3Cl)sc12,2.34
1744,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NCCO,4.94
2103,CCCCCCCC/C=C\CCCCCCCC(=O)NCCO,2.33
2444,CC(=O)NC(SC(=S)N(C)C)C(Cl)(Cl)Cl,1.4
1572,COc1ccc(-n2nc(C)c([C@@H]3C=C[C@@H](NCc4ccc(F)cc4)C3)c2C)cc1,6.66
1816,COc1ccc(-n2nc(C)c([C@@H]3C=C[C@@H](NCc4cccc(Cl)c4)C3)c2C)cc1,4.19
2029,COc1ccc(-n2nc(C)c([C@@H]3C=C[C@@H](NCc4ccc(N(C)C)cc4)C3)c2C)cc1,2.69
1521,O=S(=O)(Nc1cccc2ccccc12)c1ccc(NCc2ccc(Br)cc2O)cc1,7.4
1653,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cccc4ccccc34)cc2)c1O,5.8
1800,O=S(=O)(Nc1cccc2ccccc12)c1ccc(NCc2cccc(Cl)c2O)cc1,4.3
1515,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2ccc(C#N)cc2)cc1,7.5
1983,Cc1ccc(NC(=O)c2ccncc2NS(=O)(=O)c2ccc(C)cc2)cc1,2.9
2041,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2ccccc2)cc1,2.6
1487,Cc1ccccc1C(=O)Nc1ccc2c(c1)CCCN2C(=O)c1cccs1,7.79
1756,CC(C)Oc1ccc(C(=O)Nc2ccc3c(c2)CCCN3C(=O)c2cccs2)cc1,4.8
2104,CC(C)(C)c1ccc(C(=O)Nc2ccc3c(c2)CCCN3C(=O)c2cccs2)cc1,2.33
1401,c1ccc(C2=Nn3c(nnc3-c3ccncc3)SC2)cc1,9.1
1402,Clc1ccc(C2=Nn3c(nnc3-c3ccncc3)SC2)cc1,9.1
2220,COc1ccc(C2=Nn3c(nnc3-c3ccncc3)SC2)cc1,1.9
1305,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,10.47
1784,Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,4.4
1834,Cn1cc(C2=C(c3cn(C)c4cc([N+](=O)[O-])ccc34)C(=O)NC2=O)c2ccccc21,4.05
1262,COc1ccccc1Nc1ccnc(N2CCN(C(=O)c3ccc(F)cc3)CC2)n1,11.21
1478,COc1ccccc1Nc1ccnc(N2CCN(C(=O)c3ccccc3Cl)CC2)n1,7.9
1667,COc1ccccc1Nc1ccnc(N2CCN(C(=O)c3ccc(C)cc3)CC2)n1,5.68
1218,COc1cc(C2c3c(oc4cc(C)c(C)cc4c3=O)C(=O)N2CCCN2CCOCC2)ccc1O,12.73
1372,Cc1ccc2oc3c(c(=O)c2c1)C(c1cccc(O)c1)N(CCCN1CCOCC1)C3=O,9.55
1508,COc1ccc(C2c3c(oc4ccc(C)cc4c3=O)C(=O)N2CCCN2CCOCC2)cc1OC,7.59
1127,O=S(=O)(Nc1ccc2ccccc2c1)c1ccc(NCc2ccc(Br)cc2O)cc1,15.0
1207,O=S(=O)(Nc1ccc2ccccc2c1)c1ccc(NCc2cccc(Cl)c2O)cc1,13.0
1337,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ccc4ccccc4c3)cc2)c1O,10.0
1098,CN(C)c1cccc(-c2nnc(N3CCC(C(N)=O)CC3)s2)c1,15.69
1479,NC(=O)C1CCN(c2nnc(-c3ccc(Br)cc3)s2)CC1,7.89
1600,Cc1ccc(-c2nnc(N3CCC(C(N)=O)CC3)s2)cc1,6.38
1025,O=S(=O)(Nc1cnc2ccccc2c1)c1ccc(NCc2cccc(Cl)c2O)cc1,18.0
1026,O=S(=O)(Nc1cnc2ccccc2c1)c1ccc(NCc2ccc(Br)cc2O)cc1,18.0
1199,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cnc4ccccc4c3)cc2)c1O,13.0
968,CC(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21,20.0
1435,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2,8.6
1687,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C,5.5
959,CC(C)(C)C1CCc2nc(NC(=O)c3cccc(Cl)c3)sc2C1,20.0
1303,Cc1ccccc1C(=O)Nc1nc2c(s1)CC(C(C)(C)C)CC2,10.5
1361,CCOc1cccc(C(=O)Nc2nc3c(s2)CC(C(C)(C)C)CC3)c1,9.74
955,CCOC(=O)c1ccc(N2C(=O)c3n[nH]c(-c4cccs4)c3C2c2ccc(Cl)cc2Cl)cc1,20.08
1149,CCOc1ccc(N2C(=O)c3n[nH]c(-c4cccs4)c3C2c2cccc(F)c2)cc1,14.23
1659,CCOC(=O)c1ccc(N2C(=O)c3n[nH]c(-c4cccs4)c3C2c2ccc(OCC)cc2)cc1,5.72
933,O=S(=O)(Nc1ccc(-c2ccccc2)cc1)c1ccc(NCc2ccc(Br)cc2O)cc1,21.0
1676,O=S(=O)(Nc1ccc(-c2ccccc2)cc1)c1ccc(NCc2cccc(Cl)c2O)cc1,5.6
2027,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ccc(-c4ccccc4)cc3)cc2)c1O,2.7
921,Cc1cnc(CNc2nc(-c3cccc(NS(C)(=O)=O)c3)nc3ccccc23)cn1,21.0
957,Cc1cnc(CNc2nc(-c3ccccc3Cl)nc3ccccc23)cn1,20.0
1327,COc1ccccc1-c1nc(NCc2cnc(C)cn2)c2ccccc2n1,10.0
885,O=C(NCC1CCN(Cc2cccc(Cl)c2)CC1)Nc1ccc(F)c(Cl)c1,22.7
1151,Cc1ccc(NC(=O)NCC2CCN(Cc3cccc(Cl)c3)CC2)cc1Cl,14.12
1883,Cc1ccc(C)c(CN2CCC(CNC(=O)Nc3ccc(Br)cc3F)CC2)c1,3.58
846,Cc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccccc4)sc3C)ccc21,24.0
996,COc1cccc(CC(=O)Nc2nc(-c3ccc4c(c3)CCN4C(=O)c3ccccc3C)c(C)s2)c1,19.0
997,Cc1ccc(CC(=O)Nc2nc(-c3ccc4c(c3)CCN4C(=O)c3ccccc3C)c(C)s2)cc1C,19.0
814,CC(=O)N1CCc2c(sc3c2c(=O)n(-c2ccccc2)c(=O)n3Cc2cccc(C(F)(F)F)c2)C1,25.0
