Trial Number,Parameters,RMSD,Predictions,Std
431,"{'n_estimators': 500, 'max_features': 'log2', 'max_depth': 2}",0.13149750350844447,"[0.013577909010226855, 0.010331860161807897, 0.015441112920458633, 0.01200205778604709, 0.015036330991712192, 0.013324178239570007, 0.012310164822129896, 0.011407741221741938, 0.015945058715612113, 0.01395886249256679, 0.011458744972185563, 0.011906173133946952, 0.011395704455455373, 0.011150991519349939, 0.009736463805373756, 0.01072582508055596, 0.010713070075085524, 0.009727150028059616, 0.009651058998882722, 0.009749385626561977, 0.010877843027220531, 0.009552935781084095, 0.009545834114746382, 0.010908325853088943, 0.009260719344393495, 0.013785444196721501, 0.009541052232010601, 0.009615878964320694, 0.012014003864835981, 0.012616676087750236, 0.01297870448007795, 0.010702514289293563, 0.010683646588827629, 0.018064414579963762, 0.24940612097767242, 0.009594348934143265, 0.00921468115362955, 0.009710877766435345, 0.012836630469459922, 0.009637190047567282, 0.010700910802681854, 0.009831032051292458, 0.009271823252277177, 0.012504084518916119, 0.012870324345842293, 0.012587608857135382, 0.01259436292865278, 0.01094260130388001, 0.010785823868647217, 0.013078925416689084, 0.014342682663179914, 0.012097514856651143, 0.012008574227506346, 0.010946958574808817, 0.01193334673374897, 0.010809373282362015, 0.011841270060046996, 0.011154210612176585, 0.011074311384919162, 0.009614633181521422, 0.01140151341857157, 0.009801473262577014, 0.012282735747915954]","[0.00032737295686135006, 6.1011308325206474e-05, 0.0007097743300374996, 0.00035811402637255283, 0.0007554495531623101, 0.00030220297852606097, 0.0002825228408153641, 9.396527107584975e-05, 0.0010360412781184008, 0.00038808953435639235, 9.763252237694213e-05, 0.0005496276642213642, 8.489611669077135e-05, 6.107407044520286e-05, 0.0002718438464179767, 0.00021669366680876918, 0.00020328998730141762, 0.0002727574154945814, 7.154539791450222e-05, 0.00022022289420733934, 0.00021891028559731062, 9.159485319289007e-05, 9.149930506218377e-05, 0.0002151081163199257, 9.10196755677294e-05, 0.0012958623862576405, 0.0001425519365223993, 0.0002897091500334236, 0.00020300581335167716, 0.00028651310222951594, 0.0006050497639392223, 0.0002305494811530085, 0.00023040810752428413, 0.0016364076754113068, 0.022163265828814904, 0.0002414584153534984, 0.00011434641998756607, 0.0002682121400289788, 0.0005364016073809447, 7.974716979133332e-05, 0.00021272837057448486, 0.00016357079553758512, 9.397180295893e-05, 8.50116906026473e-05, 0.0008287849484107775, 0.00017803975316529931, 0.0001774733784470776, 0.00011331767684850869, 0.00020800289104300567, 0.0003538570155464603, 0.00015146244836867037, 0.00014806589817904534, 0.0001473978742748595, 0.00020509739947854167, 0.0002427941751185653, 0.00019295689982691953, 0.00025972223548266716, 3.782520993323989e-05, 8.627434473360185e-05, 0.00013111429731882274, 0.0004659486913760981, 0.0003067917073992656, 0.0007849994720167164]"
432,"{'n_estimators': 500, 'max_features': 'log2', 'max_depth': 2}",0.13169275157704283,"[0.01382495128037699, 0.011056254350254, 0.015407977920053988, 0.011620093361283843, 0.014817665388830907, 0.013296305770599454, 0.01222172575430217, 0.011431504317704974, 0.015466371324242062, 0.014271338396461433, 0.011715722808305231, 0.01136714395668637, 0.01145872000059623, 0.011205146797026888, 0.009944438802112288, 0.010884188181220424, 0.01079848736376965, 0.009947213362322538, 0.009716793607522227, 0.009948402697234007, 0.011365415962834058, 0.009652495621333563, 0.009635999140581717, 0.0112418188205938, 0.00937043615885679, 0.013035556099841262, 0.009645104051805534, 0.009670055445580089, 0.011710335123485642, 0.012380713822113198, 0.012713540504791355, 0.010474153501462346, 0.010495741584981797, 0.019386609043954686, 0.2613330353229169, 0.009752222073785113, 0.00934373480863659, 0.009931125985274378, 0.012078265053177472, 0.00969127198885703, 0.010479951272670379, 0.010014964145362145, 0.009377172669950487, 0.0126481252423825, 0.012879811039866865, 0.012500994494684609, 0.012531293134529215, 0.011012374570333208, 0.011254205622910825, 0.013467256447020425, 0.014506407543886468, 0.011922140830241457, 0.011740340209329875, 0.011303017686007043, 0.012120164019146064, 0.010893694746256623, 0.011494243196177173, 0.0113536592894277, 0.011184545874579649, 0.009768601311637393, 0.011546238570714731, 0.00977736050385389, 0.012501030061789353]","[0.00033038944599796, 0.0009087796687535854, 0.0002603677382609072, 0.0004518958761993498, 0.00022806541237383292, 0.0004839778228759758, 0.00044988031045198356, 0.00037140685233253426, 0.0006055080796560594, 0.00019213610296988612, 0.00022935122080511658, 0.0004099211304036053, 0.000342464425678932, 0.00035830623149062015, 0.00019551679344309992, 0.00037339599387982506, 0.0003209273232055661, 0.00019173995927469236, 0.0001154973922383602, 0.0001190279977614672, 0.0009541747390073596, 0.00011593744009366869, 0.0001105150146993639, 0.00033455817138892437, 0.00019964859867430522, 0.00015294230819451457, 0.0001783611683524505, 0.00025439576491874535, 0.0004528117947123543, 0.00022071612726257182, 0.00039139816681798536, 0.0001235161464222942, 0.00012826003927385315, 0.002795116882333749, 0.01803360577684523, 0.0002089229998642471, 0.00022668779707242737, 0.00019788301168977473, 0.00020064862510635044, 0.00012515255553249312, 0.0001389115773501242, 0.00026174140135294796, 0.00021973031730729902, 0.000510432066217961, 0.000528222930369278, 0.0001595072890553553, 0.00013609820918361704, 0.00012075963020810333, 0.00028294134327134124, 0.000810435333452098, 0.00026978289854757916, 3.162426537349002e-05, 7.108927637616651e-05, 0.00031710380427495876, 0.00024636393807194037, 0.0003783175701355444, 0.00020123718378836533, 0.00024474305638651943, 0.00021183738672497283, 0.00020826436848164694, 0.0002737278364216886, 0.00017565224926557795, 0.00042353729395564426]"
433,"{'n_estimators': 500, 'max_features': 'log2', 'max_depth': 2}",0.13155498388775885,"[0.013897445232757303, 0.010714580949382125, 0.015306365584781672, 0.01164290046090563, 0.014502966267165908, 0.013372904239787113, 0.01229260113769718, 0.011309831674070342, 0.015078272711339968, 0.014372115379032817, 0.011782417196750288, 0.01197074436219648, 0.011346052459018423, 0.011087089678944872, 0.009787723120139537, 0.010697190565471913, 0.010667752224406477, 0.009787723120139537, 0.009784470409959835, 0.009807425759766958, 0.010798150220005402, 0.0096742732484933, 0.00965518958558263, 0.011197441756189632, 0.009353597805807723, 0.013070921353836293, 0.009669090587808666, 0.00966174157792461, 0.011938686257304558, 0.012530284501656127, 0.012533914559337186, 0.010529814729750711, 0.010421653045446492, 0.015476228506827385, 0.2493989753539323, 0.009664328786130367, 0.00931530023859646, 0.009784437173448282, 0.012174126997874903, 0.009776626765829376, 0.010515771844504957, 0.009839044843206675, 0.009431981065246188, 0.012547289986891232, 0.012845946415887982, 0.01271210963690425, 0.012724521408637215, 0.011074967715912905, 0.01205825840712301, 0.012670871901839492, 0.014515013687658807, 0.012033174386826058, 0.011865353599037932, 0.011226930286132504, 0.011984237775040546, 0.010788433718390366, 0.011668890893552795, 0.011198200315773413, 0.011126825897415538, 0.009701819595591903, 0.011397969406730877, 0.00977651606122726, 0.01374062336270169]","[0.00018509074107634144, 0.00034032949019187304, 0.00026552586710168035, 0.00018847125605347872, 0.0007546071014169824, 0.0005739159746439085, 0.00033852135505304653, 0.00032006885483277055, 0.0006750702040946997, 0.00025335998691719574, 0.00013537592406750716, 0.0007041792237932771, 0.0003223442680935121, 0.000263041496796077, 9.791948297809585e-05, 0.0001322289972605069, 5.2264407104655765e-05, 9.791948297809585e-05, 4.010823263516308e-05, 7.597550708211187e-05, 8.054105861872008e-05, 6.2333089296623e-05, 7.094105889996098e-05, 0.00020143730802439806, 4.3439946553653175e-05, 0.0003486217427691251, 3.658133040595694e-05, 0.0002028041847472482, 0.0001856258507959288, 0.0003574010886521345, 0.00035296291931771816, 4.138957634518412e-05, 2.0699226514543646e-05, 0.0016706752609168538, 0.01443877527151215, 6.792622877780027e-05, 5.587638442470153e-05, 9.877045723028954e-05, 0.00010028636655944421, 4.343746035143582e-05, 5.732248082676402e-05, 7.996524757517396e-05, 8.780229228256185e-05, 0.0001424988469028758, 0.0008790259402491107, 7.345335625238004e-05, 6.649207582193026e-05, 0.00010611803023711223, 0.0008509519955643594, 5.5811597157656404e-05, 0.00011364156451736857, 0.00011738007751013246, 0.00015975283984286665, 0.0002041532537035337, 8.3863584126493e-05, 8.845451321397216e-05, 5.696705603189383e-05, 0.00028807667448531424, 0.000276072057374021, 8.459106139003125e-05, 0.00040256873989104824, 6.678355831746094e-05, 0.0005090655194913505]"
434,"{'n_estimators': 500, 'max_features': 'log2', 'max_depth': 2}",0.13175916585375147,"[0.014291140989549889, 0.010156966498540568, 0.01519409362679827, 0.011287178109572358, 0.014594796566913593, 0.013411716190543784, 0.012167955682337861, 0.01129093324816048, 0.015501326598499211, 0.014324898527054456, 0.01168511668383102, 0.011732044692906557, 0.011294574952330383, 0.011052531630081382, 0.009935823328134743, 0.010981663992585705, 0.010855622197533624, 0.009946898549940944, 0.009679840776321625, 0.009891828443503092, 0.011056618838119312, 0.009559046953797752, 0.009559046953797752, 0.011152095868351622, 0.00925473920661454, 0.013506371259475571, 0.009574282555306101, 0.009469870390148643, 0.011415184694799815, 0.012599061756216667, 0.012392412099557763, 0.01061360535909814, 0.010569237969118973, 0.018482876413932568, 0.271219992799334, 0.009875730966368545, 0.009252169640175494, 0.009938784945553615, 0.01216510905713159, 0.009659377397921208, 0.010591909605827505, 0.009877746466565902, 0.009373216791629752, 0.01286896388198551, 0.013174806878216363, 0.012581420986544044, 0.012602933157328253, 0.01090624012847012, 0.0110640014491718, 0.013234707416390814, 0.014601833144553466, 0.011906693007084808, 0.01176788070890051, 0.011155184128490252, 0.011991179832603116, 0.011079171007237279, 0.01159244133709524, 0.011447015770399263, 0.011353756374708231, 0.00965932484278195, 0.011453307333903054, 0.009712049495272672, 0.012950130285223953]","[0.001046649083906782, 0.00024187788888883194, 0.00034986885456612807, 0.00046813510752885415, 0.00019008143740118787, 0.00018418955221295862, 0.00018626173479358336, 0.00022356991793372086, 0.00037055361468656817, 0.00041823164238394137, 0.00020572201860444918, 0.0009918871876983214, 0.00020875015261425818, 0.00023591437774124046, 6.651801329005043e-05, 0.00014229343943336685, 0.00016773845596726705, 7.446376453187301e-05, 0.00010932732011714927, 2.0544603592268562e-05, 8.805379300492554e-05, 9.816269742304996e-05, 9.816269742304996e-05, 0.00014578577209382898, 8.175086615863053e-05, 0.0006721106823910999, 9.828322200523679e-05, 0.00010480202719484654, 0.0005564607675679796, 0.00045565558568902496, 7.497246829983061e-05, 0.00021722107338423348, 0.00020850806869910423, 0.0021366550252655443, 0.01337927287718239, 4.627311709336854e-05, 7.846418573926434e-05, 6.894707398767261e-05, 0.00019002591211650678, 0.00010793481510399653, 0.00020104999130451676, 8.742957605519239e-05, 8.825007423843657e-05, 0.0003002096175346655, 0.0009296629665923807, 0.0001231245656105431, 0.0001200018628733182, 0.00020324569281620857, 6.0951967156993543e-05, 0.0003624544637019083, 0.00022533236978180288, 0.00021688593946428574, 0.00021949689958978132, 0.00013228576127085443, 0.0002569099589295203, 0.00011737775859842983, 0.00025911760277510306, 0.00029091351707561595, 0.000283082542296197, 9.834026200463026e-05, 0.00034647058192084835, 8.610757531003936e-05, 0.0007032524432447643]"
435,"{'n_estimators': 500, 'max_features': 'log2', 'max_depth': 2}",0.1317046180199781,"[0.013982687247483165, 0.010663156174119394, 0.015328184574421007, 0.012073729104557286, 0.01447211635733639, 0.013121360364954598, 0.012148865472468894, 0.011159074228909972, 0.015535297911635283, 0.01432001389018196, 0.011880231044342231, 0.011220143864987576, 0.011126906893046448, 0.010894867200517848, 0.009883088437500296, 0.01086551743893431, 0.010879952099897611, 0.009886752426381498, 0.009768768595403604, 0.009935926272481526, 0.01143276176410793, 0.009628856097923294, 0.009624974556390942, 0.010905598102724859, 0.0093288819787804, 0.013063906758638374, 0.00957804104457055, 0.009546930339769978, 0.012294528688815675, 0.012634309064157667, 0.012478578580116376, 0.010696982108866498, 0.010643386753529558, 0.019444668427844012, 0.2722459902012779, 0.00970828613056568, 0.009323085972342578, 0.009874540129239972, 0.012790343580820214, 0.009741862169514193, 0.010681389957358274, 0.009977623193943843, 0.00934634558651646, 0.012676373346119396, 0.012491511585873487, 0.012579712374624035, 0.012597402361361055, 0.010971102928112049, 0.010905671025604616, 0.013248872278634548, 0.014491728721072157, 0.01200422413108189, 0.011894536969078847, 0.010946196374800791, 0.011928647265840355, 0.0109622359416202, 0.011758103979999717, 0.01133007021240233, 0.011198340929083561, 0.009660806507626877, 0.011582092554358167, 0.009714199393730473, 0.012400902862273385]","[0.0005041214499137881, 0.00044167461329613504, 0.00016816809103050058, 0.0003037980191189361, 0.0001569479906943829, 0.0003059297703867329, 0.0003247481571376931, 0.0003200480245910892, 0.0005988650119528985, 0.0003334939897988539, 8.966939787928285e-05, 0.00018188877321441142, 0.00028038165484526163, 0.0002642087872606065, 8.956602929118305e-05, 9.436434176356522e-05, 0.00015688594607545528, 8.899092051430326e-05, 0.00013720536833143534, 6.676588766610005e-05, 0.0005856545928726042, 7.662448373032701e-05, 7.455798332425817e-05, 0.00011011603812015593, 6.283804575522423e-05, 0.00019899270602916747, 1.2717188092227605e-05, 9.766485545325338e-05, 0.0003178505544049529, 0.00023008944027589595, 0.00023220386642034804, 0.00026177982775704933, 0.00019472668816860876, 0.0008787337665587985, 0.007111654322370628, 8.060954928891531e-05, 7.059376467674474e-05, 8.043071170483138e-05, 0.0007929836515592643, 0.00013018166996946401, 0.00026544659860749996, 9.451213398190404e-05, 1.3790287614873409e-05, 0.00024355736952138567, 0.000230020702596223, 0.00016956830854870792, 0.00016943680297821617, 0.00016093197249481255, 0.00011502742329784924, 0.00047039833080043703, 0.00015448418732676145, 4.6870584457949604e-05, 4.540791503100712e-05, 0.00011031204478266122, 0.00014268284384718667, 0.00018501784404483621, 0.0001472116763189211, 0.00011284724016364933, 9.662854808318639e-05, 2.066734579916081e-05, 0.00024390846787832325, 7.756833306617204e-05, 0.0004749808631528081]"
436,"{'n_estimators': 500, 'max_features': 'log2', 'max_depth': 2}",0.13169200752063062,"[0.014349259160966644, 0.010611506160220163, 0.015674104059335666, 0.011599773358552607, 0.0147714897349309, 0.013837944172707941, 0.012583899088230202, 0.011515568475533996, 0.015381690560949282, 0.0146461633782039, 0.011941881078342383, 0.011301199851465228, 0.011529605037746355, 0.011312797752686605, 0.009974681070671851, 0.010807701165304046, 0.01069049219052321, 0.009986843514800565, 0.009593062855648175, 0.009897122721640514, 0.01081668602108162, 0.009509786364824519, 0.009507039738537369, 0.011150861117616146, 0.00934276783357449, 0.013312655752729117, 0.00960087720518441, 0.009607653406295618, 0.011652451169344274, 0.012424294893581761, 0.01266245663578869, 0.010370361973842203, 0.010324973880435196, 0.01700071463214156, 0.26685146472028437, 0.00986298931682071, 0.009362039392279456, 0.0099773288910173, 0.012469300667633633, 0.009572426606857802, 0.010350250934276441, 0.010101251129599219, 0.009367395647430317, 0.012560284282231993, 0.012837207172180906, 0.012548114806022073, 0.0125637911209706, 0.011066953909204612, 0.011734638100049625, 0.013192728641320227, 0.014165815084965316, 0.011928400637648282, 0.011801796285492758, 0.011160073588215627, 0.011897411277649374, 0.010744594001264032, 0.011247377243296964, 0.011437730599000386, 0.011331483138280958, 0.009642037044715794, 0.011739274319518662, 0.009786851367179572, 0.013413921915279597]","[0.00026511188867193254, 0.0005274584419529127, 0.00022137073759832641, 0.0003951111728601995, 0.00029799602154484086, 0.00024236438110089188, 0.00023881524313550077, 8.344895748932325e-05, 0.0006009770020918869, 0.00023426314841261332, 0.0003809245057228424, 0.00017656970236447733, 8.898208000844424e-05, 5.556728001366606e-05, 0.00023342658578089808, 0.00035749475313478026, 0.0002725244681634729, 0.00023050991323534078, 0.0001163771582559025, 0.0001754037058922206, 0.00031968504454407725, 8.141567179263966e-05, 8.526364227894565e-05, 0.0001250725503325882, 0.00017163887860830343, 0.0009333378208962114, 0.00017211209288288214, 5.180808935235507e-05, 0.0005125052040962521, 9.054987909675858e-05, 0.0004844406830679561, 0.00017463266652021102, 0.00015769661209504105, 0.0020786983669097312, 0.01404103295995091, 0.00022413044195217493, 0.0001451394417383532, 0.0002261821571912923, 0.0006691077485295718, 0.00010765804638405197, 0.00017800077489396547, 0.0001261904873417776, 0.00013333838028976896, 6.827484960380643e-05, 0.0005446040385632908, 0.00026770446019794774, 0.0002864581834329929, 0.00020591274202086653, 0.0005612318154308388, 0.0008615788599499345, 0.00017171810032798245, 1.98861440528493e-05, 7.506127526263736e-05, 0.00012005575341136941, 0.00011101774083644064, 0.0002715961187695879, 0.00013568203422883082, 0.00015681972421078075, 0.00014302784103095424, 0.00019196254352274583, 0.00016012156920806243, 0.0002973679590922308, 0.0003481708957261483]"
437,"{'n_estimators': 500, 'max_features': 'log2', 'max_depth': 2}",0.1317671240243736,"[0.013795207502372911, 0.011009153451716524, 0.015215904047548273, 0.012227111621670164, 0.014578960649516526, 0.013422981294318174, 0.012231478046544201, 0.01126740015307811, 0.015055684894134301, 0.014162001964535402, 0.011657959198932146, 0.011217306157904552, 0.011290198356512357, 0.011078457587027439, 0.009776604848579652, 0.010763585501431938, 0.010744506036741949, 0.009785730147923263, 0.009593846440135301, 0.009778961298340529, 0.010872067038884567, 0.00949966195894956, 0.009491327345125153, 0.011088110448668942, 0.00924280968293333, 0.013088639669474577, 0.009509964598309687, 0.009523448332520126, 0.012592803614155481, 0.0124327528258383, 0.012530089030134006, 0.010467689938961272, 0.010417004141627098, 0.018068125928028495, 0.27100022073331, 0.009647918381089153, 0.009248242301846274, 0.00978316259874195, 0.012064783282851625, 0.009581313815450467, 0.010451426310764345, 0.009950282138176975, 0.009332606870852444, 0.01259079166599912, 0.013405801417077673, 0.012497313060833029, 0.012523814331288095, 0.010833971763649157, 0.011134426430699852, 0.012605337029491107, 0.014370960249330178, 0.011791328601979659, 0.011699281954017421, 0.011108656146177814, 0.011972947061505944, 0.010809674530923548, 0.011440447648475372, 0.011406598961129187, 0.011246679375174803, 0.009586244769990482, 0.011648186564510733, 0.009710319560615027, 0.01254557575215462]","[0.0003645736695500658, 0.00033446347326745286, 0.000360047027634112, 0.00045584264349256346, 0.000332692906459496, 0.0004900423486790889, 2.5669324204651933e-05, 0.00014842905816696983, 0.0006933630555302549, 0.0003027480269555288, 2.1278160705814543e-05, 0.00013797464063267917, 0.00015641048548787896, 0.0001566567510686462, 0.00019278757594050976, 0.0001803344494806841, 0.00015552336173215616, 0.0001908486966918418, 6.618512361916095e-05, 0.00017294619904835554, 0.00016190115060611972, 9.327366408590958e-05, 8.892490562869953e-05, 9.268119585088067e-05, 0.00012237802570448298, 0.00045392292274497477, 0.00014580405007995107, 0.000168412803142355, 0.0005195398449352523, 0.00021445045246826612, 0.00020838226117821676, 7.114795327431764e-05, 8.273558953283847e-05, 0.0016858993216123139, 0.014970342419957596, 0.00014902485352901457, 8.57064406009665e-05, 0.00018919575786287472, 0.000299955603820597, 5.8917991118988454e-05, 5.753763146060702e-05, 0.0002503079544985343, 0.00013676730753366215, 0.0003447577559782365, 0.0016599458123196143, 0.00038052310572158325, 0.0003872395704567537, 0.00021484031614511903, 0.00013245221247759492, 0.00032436358659882527, 0.0002789941807317298, 0.00018377927911886075, 0.00014522030632759824, 8.968753292035472e-05, 3.556422922647828e-05, 0.0002147649183642244, 0.0002155526665930786, 0.0003143088159528767, 0.0003330852760915315, 0.0001635897493572033, 0.0002454193922927126, 0.00022595333019198027, 0.00023236222696429673]"
438,"{'n_estimators': 500, 'max_features': 'log2', 'max_depth': 5}",0.13266788052934164,"[0.019873398724877447, 0.01306331465549638, 0.01204622658476842, 0.04072449684316589, 0.012191453150760041, 0.010143304282130382, 0.0074296304076348395, 0.008276285084431727, 0.026845775067786713, 0.014741059659795538, 0.0056343336646200405, 0.014997309357529034, 0.007999889358139974, 0.010695815266403197, 0.007352440575303936, 0.00774101944895443, 0.00672710055372823, 0.007513130413961369, 0.006706791296479573, 0.006569722123255969, 0.01177037974078497, 0.006253696835297719, 0.006230086134956428, 0.00797025673981371, 0.006356105266965084, 0.016605200252759012, 0.007082255364369318, 0.00797494281166203, 0.04743719291622195, 0.01224081258477467, 0.014793008581056602, 0.008186455611961593, 0.008456586693601768, 0.02763555806299718, 0.31113330657278654, 0.00978854175189143, 0.006642583801127277, 0.007819050926315768, 0.011222387731148573, 0.006637820403007341, 0.007383593029052174, 0.008132134737109059, 0.0062121627236669434, 0.011002258708172835, 0.0112568592711415, 0.007606421005742513, 0.00802429779864272, 0.006895711799862986, 0.01174529099890245, 0.02053217336800868, 0.01261795503549129, 0.01020933395661571, 0.007727057337447452, 0.008103203662426147, 0.012407895798238899, 0.006952984899266691, 0.00790763073727709, 0.006551200095857953, 0.006404981141633231, 0.008635779069481707, 0.014236138221900806, 0.008206687144126564, 0.0159802567003812]","[0.003546102025083977, 0.004026280818252238, 0.001367330894020379, 0.0018925343864496273, 0.0015636187325186474, 0.000525322013988535, 0.0005515237655522527, 0.0004205365193953307, 0.0026449891870838327, 0.0025553477111842048, 0.0001642048836670214, 0.001523482315573481, 0.00040128814155091744, 0.0009816081462588734, 0.0003851150292762029, 0.00025370175290954146, 5.268670409140568e-05, 0.0004326212987206961, 8.42621174409105e-05, 6.462207306513138e-05, 0.002797357197577357, 2.949830213269209e-05, 2.753475645172324e-05, 0.0001886628607504146, 0.00014452528044298874, 0.0009938841565890664, 0.0002474780745118192, 0.00017473845901448782, 0.0016844617179634018, 0.001641077665614372, 0.0031465994681490867, 0.0002431888468212539, 0.00012498028033565314, 0.0023334308301892117, 0.0073271630614446396, 0.0006083439997054185, 9.392148461762836e-05, 0.0004782681811937927, 0.0014088561875429558, 7.012089309896314e-05, 9.338819617303698e-05, 0.00032140532650860523, 0.00011986552454534003, 0.00023956916472310863, 0.0007821749150390638, 0.0002966593351778403, 0.00043947339310117684, 0.00017366615462545532, 0.0009050441247306504, 0.001461419357782, 0.0007867253488900495, 0.0008695737724330186, 0.0003649829050356792, 4.4025223304353605e-05, 0.0009834029247053797, 3.890597829293352e-05, 0.00023046499546248558, 0.000180357521319351, 0.0002183094864191548, 0.0002516856473753484, 0.0006643168712476965, 0.000546502804974361, 0.0010102231790404751]"
439,"{'n_estimators': 500, 'max_features': 'log2', 'max_depth': 2}",0.13161547891672068,"[0.014698679338035084, 0.01019275187450206, 0.01631376882376918, 0.011811614667994566, 0.015223356212677364, 0.01394822097459139, 0.012617686400339343, 0.011615473558071743, 0.015456927622292727, 0.015007394907786279, 0.011860920251078634, 0.011403738403532732, 0.01159214705302608, 0.011318111124933692, 0.009846697564565613, 0.010887918187284995, 0.010793087778237634, 0.009846697564565613, 0.009723107954032098, 0.009823226601960342, 0.01107880590426223, 0.009591473976833617, 0.009584864978241807, 0.011159782860371047, 0.009275312847660455, 0.013106994873020708, 0.009603679033112258, 0.009534229214784808, 0.012006410714895777, 0.012506929500642618, 0.013052267220988059, 0.010640481173896937, 0.010609510170488045, 0.018991890702123215, 0.2554510301992775, 0.00968511588730528, 0.009257113077242368, 0.009839049562977327, 0.012308226601234576, 0.009703127957863234, 0.010624762774709735, 0.00975696890736108, 0.009293599446527414, 0.01320215705348731, 0.012695783956337728, 0.012535622143526201, 0.012557774117040411, 0.010940406448358156, 0.011159802861572213, 0.013604146934291655, 0.014579191890593137, 0.011908060747735552, 0.011803559150386321, 0.011211628427146106, 0.01213403435791543, 0.010911053885723408, 0.011774276589633191, 0.011563056316920886, 0.011447730144221858, 0.009706788320823417, 0.011661928841877625, 0.009715279219071251, 0.0124169578789786]","[0.00030582981955675533, 0.0001838476207781454, 0.0007610843722964096, 0.0002944244005579626, 0.0006581612341411085, 0.00038903333168483503, 0.00044333995098228555, 0.00019931117723839928, 0.0006544591537462583, 0.0004939704673753343, 0.00011122803720586189, 0.00018305981624380674, 0.00020455085053074198, 0.000216093917896932, 2.6214766613637117e-05, 8.783281249635223e-05, 0.00010224947739264098, 2.6214766613637117e-05, 8.211448869171744e-05, 6.463214377993289e-05, 0.0001406189335954631, 2.6316655024266967e-05, 2.4938008892610495e-05, 0.00024392476470696872, 6.123917155236232e-05, 0.0002459894850689884, 5.42763740704335e-05, 9.03549987405456e-05, 0.0002608327032868028, 0.00023461764689187932, 0.00030400811417957474, 7.589810981396167e-05, 0.00012444624114724086, 0.0011093231702917993, 0.019189334492269356, 3.5181394109398586e-05, 3.285141946355569e-05, 3.5332200646701334e-05, 9.677971909778234e-05, 7.410052041839678e-05, 7.136749252103422e-05, 6.555858838207356e-05, 8.46751707888842e-05, 0.0006473619907988055, 0.00011016338912281003, 0.00011439434349993942, 0.00011862061693482693, 6.450674348078461e-05, 0.0002258901638833174, 0.0005988637554893477, 0.00018153034287507363, 0.00019638727504665642, 0.00022533830391792428, 0.0002107860514027611, 0.00019510288429783193, 9.422268122070905e-05, 0.000131168694904651, 8.275279956025441e-05, 0.00010332768495840194, 4.500526642411499e-05, 0.00033960392537501496, 0.00022320642119246536, 0.0003022314595462282]"
440,"{'n_estimators': 500, 'max_features': 'log2', 'max_depth': 20}",0.13234073413644262,"[0.01682587806839533, 0.016675697711403748, 0.00646304452602289, 0.05753499425663349, 0.006425846754970789, 0.008144830993160209, 0.003736157762417482, 0.009842009828442378, 0.026100934388847974, 0.010256927805811665, 0.003285609451993434, 0.019580527190372624, 0.007452507087714356, 0.015927831070273426, 0.005661650588414166, 0.005740913795578474, 0.006338480679694528, 0.0044477383701892114, 0.007048074880063148, 0.006154463093679635, 0.008825414280170597, 0.004391773357439374, 0.0034753326036570356, 0.007300314571712974, 0.004863205923190508, 0.01702971409589687, 0.005575241695351306, 0.011846910226155721, 0.07053279941552408, 0.008652078453632243, 0.008900811796737492, 0.012757616923048568, 0.008107038766222973, 0.031793546780080166, 0.3103461159701699, 0.010572821791435262, 0.0033351423455178723, 0.004561956929161864, 0.014540363739329308, 0.007263040770941735, 0.007293500756903126, 0.009431941068573787, 0.0036824148678857266, 0.010104736228767897, 0.014241298387789612, 0.006812043261770896, 0.0058836690691115604, 0.003927398147726704, 0.018452030437362946, 0.028674275696158213, 0.019540357748213943, 0.011142897488957833, 0.004622909292066316, 0.005249950192407857, 0.01809791681176381, 0.006416915660858072, 0.006643010160404815, 0.008524514595069603, 0.00697799501176678, 0.010267217022496873, 0.01595759642254422, 0.009509748840344707, 0.013029115981877554]","[0.002691955818953698, 0.0010094112529708417, 0.0005138605800569181, 0.0009024993108499339, 0.0003602390205209293, 0.0010264235187416083, 0.00023694047345781765, 0.0009048370444484755, 0.004993503882616196, 0.0019339569810218758, 0.0003141569341656505, 0.0014154630798151957, 0.0013372869028007318, 0.002038700292497114, 0.00017394828203479346, 0.00014317839016147514, 0.0003738311849828214, 0.0002648217157252244, 5.820244421291408e-05, 2.0044683932413968e-05, 0.0013973968158235977, 0.0002833052919426545, 0.00018430270349138178, 0.0005701969290918412, 0.00010165417881439015, 0.001881161870888095, 0.00023451147468738742, 0.001294704565739329, 0.0011209908251561711, 0.001994032740907107, 0.002225053097711259, 0.0006146102365133699, 0.0007283039726267652, 0.00368139527519745, 0.009210928122880779, 0.001534047032762956, 0.00046536269730655335, 0.00019661651943968014, 0.0014694127515797715, 6.760905592582003e-05, 0.00019100727738320563, 0.0005495034486868594, 0.00016283499964661667, 0.00044907171690739597, 0.0004701485193354292, 0.0012034394806168624, 0.0006877049446032487, 0.00015074550517615482, 0.0007568132903329529, 0.005397781154161248, 0.001432169937283688, 0.0008769058166203061, 0.0001732416154957831, 0.0005314775554215667, 0.000902874535489702, 0.0002363102043934625, 0.0004497458421786743, 0.00034083254232832364, 0.000409198310636388, 0.0003299142348003554, 0.0030299388047453756, 0.0019748199837235996, 0.005864134812990012]"
