index,smiles,half-life,sdc,sdx,sa,dga,dgp,dgtot
80,N#Cc1ccc(C(=O)N2CCCOCCNC(=O)CC2)cc1,1.0,10.8867,0.7727,7.425,-5.2958,-98.1398,-95.6343
168,COc1ccc(C(=O)N2CCCOCCNC(=O)CC2)cc1,0.5560498220640568,10.9669,0.6359,8.0046,0.38,-99.0821,-90.9623
79,O=C(O)c1ccc2c(c1)n(Cc1cccc(F)c1)c(=O)c1ccnn12,1.0,8.2705,1.0268,7.5727,-18.8176,-90.8835,-98.2964
167,O=C(O)c1ccc2c(c1)n(Cc1ccccc1)c(=O)c1ccnn12,0.7241992882562277,8.1265,0.9271,6.2069,-19.5616,-80.6824,-88.1523
78,O=C(O)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1,1.0,7.7482,0.9319,6.2151,-19.9729,-79.0141,-91.5674
166,O=C(O)c1ccc(-c2ncc3cnc(-c4ccccc4)cn23)cc1,0.7535587188612098,7.5837,0.8774,4.8094,-20.7152,-68.4954,-81.4034
77,O=C(c1cccnc1)N1CCC(Oc2cccc(F)c2)C1,1.0,9.1363,0.0,6.2197,-9.18,-75.2639,-74.1636
165,O=C(c1cccnc1)N1CCC(Oc2ccccc2)C1,0.8416370106761565,8.5024,0.0,4.5324,-9.9294,-61.3329,-61.3992
76,N#Cc1cccc(-c2cn3c(n2)N(C(=O)c2ccoc2)CCC3)c1,1.0,8.4416,0.0,5.1732,-21.4114,-74.7913,-79.3661
164,COc1cccc(-c2cn3c(n2)N(C(=O)c2ccoc2)CCC3)c1,0.9279359430604982,8.9314,0.0,5.9698,-15.7195,-78.463,-76.2544
75,N#Cc1cccc(CN2CC[C@H](c3nnc(-c4ccco4)o3)C2)c1,1.0,8.8248,0.0,4.9389,-17.2117,-72.8811,-71.2481
163,COc1cccc(CN2CC[C@H](c3nnc(-c4ccco4)o3)C2)c1,0.983985765124555,9.1957,0.0,5.7862,-11.5185,-77.1319,-67.7804
74,Cc1noc(-c2cn(C3CCN(C(=O)c4cccc(F)c4)C3)nn2)n1,1.0,9.9987,0.0,7.2533,-13.5824,-96.9044,-78.5256
162,Cc1noc(-c2cn(C3CCN(C(=O)c4ccccc4)C3)nn2)n1,1.0,9.5935,0.0,5.7253,-14.3267,-85.28,-66.9529
73,CN1CCC(OC2CCN(C(=O)c3cccc(F)c3)CC2)CC1,1.0,10.3545,0.0,6.927,2.3622,-82.9072,-72.5129
161,CN1CCC(OC2CCN(C(=O)c3ccccc3)CC2)CC1,1.0,9.496,0.0,5.1108,1.6074,-68.3064,-58.5209
72,N#Cc1cccc(-c2cn3c(n2)N(C(=O)c2cccs2)CCC3)c1,1.0,8.0303,0.0,4.2042,-20.9328,-64.4866,-67.2095
160,COc1cccc(-c2cn3c(n2)N(C(=O)c2cccs2)CCC3)c1,1.0,8.4911,0.0,5.0484,-15.2466,-68.8247,-64.4215
71,N#Cc1ccc(CN2CCC(N3Cc4cccn4C3=O)CC2)cc1,1.0,9.7401,0.0,4.5827,-14.4994,-71.4321,-66.8491
159,COc1ccc(CN2CCC(N3Cc4cccn4C3=O)CC2)cc1,1.0,9.8438,0.0,5.3072,-8.8087,-73.9085,-63.487
70,Cc1nnc([C@H]2CCN(Cc3ccc(C#N)cc3)C2)o1,1.0,8.4498,0.0,4.0274,-10.4861,-63.5588,-56.4303
158,COc1ccc(CN2CC[C@H](c3nnc(C)o3)C2)cc1,1.0,8.6091,0.0,4.8636,-4.797,-67.6077,-53.2985
67,O=C(Nc1ncc(-c2cccc(F)c2)c2c1OCC2)c1ccncc1,1.0,8.251,0.8807,6.3139,-17.3523,-79.7299,-94.5368
155,O=C(Nc1ncc(-c2ccccc2)c2c1OCC2)c1ccncc1,1.0,7.9053,0.8749,4.7744,-18.096,-68.1734,-83.6285
66,CN(CC1CCOC1)C(=O)Nc1cccc(F)c1,1.0,8.3593,0.6202,6.6514,-0.1103,-79.4034,-71.1604
