index,smiles,half-life,sdc,sdx,sa,dga,dgp,dgtot
82,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1O,30.0,8.1846,2.4057,7.1217,-12.1428,-93.519,-100.4099
83,COc1ccc2[nH]c(=O)c(-c3noc(-c4ccccc4)n3)cc2c1,30.0,7.2236,0.8797,5.4387,-19.6082,-72.7654,-80.8761
84,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,30.0,8.0456,1.0408,5.9422,0.3114,-76.3879,-53.1812
85,COCCNC(=O)c1ccc(Cn2c(=S)[nH]c3cc4c(cc3c2=O)OCO4)cc1,30.0,10.9827,1.4872,9.9289,-13.7373,-123.1327,-120.1212
68,O=C(NCc1ccco1)c1nc2nc(-c3cccs3)cc(C(F)(F)F)n2n1,30.0,6.7749,0.947,7.6803,-15.3182,-92.1106,-84.4867
87,O=C(Nc1cccnc1)c1cccs1,30.0,4.4779,0.6432,2.9882,-8.9812,-43.9115,-53.1731
2505,COc1ccc(C(=O)CCN(C)C)cc1F,1.08,7.3858,0.0,5.4301,3.4022,-61.7817,-55.3349
65,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,30.0,12.4599,0.6019,9.4432,-7.4686,-110.3935,-106.7622
46,CCN(CC)C(=O)c1ccc(O)c(OC)c1,30.0,7.0029,0.7889,5.4307,0.8804,-65.0724,-55.7983
47,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,30.0,5.6991,1.705,5.2087,-5.844,-67.0891,-72.9331
2506,CCN(CC)C(=O)N1c2ccccc2C=Cc2ccccc21,1.07,8.497,0.0,3.2778,-10.4865,-48.0244,-37.4474
49,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,30.0,7.5727,3.3546,7.8236,-6.2598,-103.3963,-101.5413
50,O=C1Nc2ccc(I)cc2C1=Cc1cc(Br)c(O)c(Br)c1,30.0,4.121,1.9889,4.9705,-9.0289,-57.371,-66.3998
52,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,30.0,7.332,0.9429,4.8534,-7.8956,-56.5052,-64.4008
53,O=C1C(SCCO)=C(SCCO)C(=O)c2ccccc21,30.0,7.7112,1.6291,7.3236,0.5086,-81.8896,-80.5343
54,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,30.0,5.3854,2.1991,7.2887,-7.6883,-79.1198,-81.7709
55,COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(I)c1O,30.0,6.8612,2.9531,7.9662,-12.7688,-93.8651,-106.6339
57,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,30.0,7.1441,2.0065,6.1705,-14.5941,-81.6438,-89.2351
58,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,30.0,4.9451,0.5706,0.9208,-12.1396,-19.3289,-31.4685
59,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,30.0,9.3072,0.7947,7.0696,-18.0516,-87.3404,-90.9927
60,CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,30.0,6.5809,1.6469,6.0789,-5.3615,-79.6792,-78.7708
61,CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)O,30.0,9.0155,2.3629,8.4932,10.3175,-104.654,-87.5175
62,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,30.0,10.3591,1.2407,6.3487,-5.3261,-87.9805,-93.3066
63,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,30.0,12.8946,0.4886,7.4447,-2.7458,-95.7274,-90.338
64,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,30.0,9.78,6.7889,12.6027,-11.8737,-174.4304,-170.897
66,Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,30.0,8.6415,1.2624,3.5995,-10.327,-54.9397,-65.2667
2352,CCOc1ccc(CCNC(=O)c2cc3sccc3n2C)cc1OCC,1.6,10.1204,0.5617,6.4321,-7.3843,-82.09,-80.8724
156,NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,30.0,8.9429,1.8285,7.2564,1.9993,-89.029,-78.3728
180,Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1,30.0,6.434,0.0,5.7394,-9.5281,-63.4282,-57.4289
2108,O=S(=O)(c1ccccc1)N1CCCCC1CCc1ccccc1,2.32,9.4637,0.0,3.6801,-3.3792,-48.8614,-30.5207
2106,CCCCCCOc1ccc(OC(=O)c2ccncc2)cc1,2.32,8.7359,0.0,5.157,-3.3784,-64.1236,-59.5875
2105,COc1ccc(CCNc2ncnc3c2c(-c2ccccc2)cn3-c2cccc(Cl)c2)cc1OC,2.33,12.1768,0.7246,6.514,-20.7074,-92.214,-99.1722
2102,COc1ccc(-c2csc(NC(=O)c3ccccc3NS(=O)(=O)c3ccc(C)cc3)n2)cc1,2.34,10.1268,1.9428,6.9271,-18.2262,-92.3463,-106.9133
2097,C=CCc1ccc(O)c(-c2ccc(O)c(CC=C)c2)c1,2.36,7.0872,1.4965,3.5912,-7.8884,-43.5743,-51.4627
2096,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl)cc1,2.36,9.1244,0.9421,5.5894,-1.2795,-67.4529,-59.2406
2093,Oc1ccccc1NCC(O)Cn1ccc2ccccc21,2.37,7.0764,2.148,5.2442,-10.1364,-70.5488,-80.6852
2092,CCCc1ccc(C(=O)NC(=O)c2ccccc2O)cc1,2.37,6.9961,1.8729,5.2864,-7.1278,-65.0951,-72.2229
2090,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,2.4,8.999,1.8233,5.6259,-18.9229,-77.6693,-90.0626
2082,CN(Cc1ccccc1)C(=O)C1CCN(Cc2cccc3ccccc23)CC1,2.4,10.8698,0.0,3.4998,-9.4239,-53.6871,-54.0185
2075,Cc1cccc(CN2CCN(c3ccccn3)CC2)c1,2.4,7.7728,0.0,2.3663,-5.8603,-43.9164,-40.8055
2074,Cc1ccc(Nc2nc(NCCO)c3ccccc3n2)cc1C,2.42,7.729,2.003,5.014,-9.4753,-76.9267,-80.9979
2069,O=C(CCS(=O)(=O)c1nc(-c2cccs2)cc(C(F)(F)F)n1)Nc1ccc(OC(F)(F)F)cc1,2.45,9.8089,0.7507,10.9538,-4.8687,-117.8613,-89.9687
2066,COc1ccc(-c2cc(-c3ccccc3)nc(SCC(=O)Nc3ccccc3C)c2C#N)cc1,2.47,11.5467,0.5958,5.4084,-21.6812,-78.6609,-99.3978
2065,Brc1ccc(-c2csc(N3CCOCC3)n2)cc1,2.48,6.7877,0.0,4.1954,-5.8019,-53.5673,-49.2754
2113,O=C(Nc1ncnc2sc3c(c12)CCCCC3)c1ccco1,2.3,6.3333,0.8612,4.6402,-13.4526,-64.1873,-70.0371
253,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,30.0,7.0088,0.0,6.5269,-14.2043,-72.5339,-77.4269
2127,COc1ccc2c(c1)CN(C(=O)CCN1CCC(Cc3ccccc3)CC1)CCS2,2.27,12.1291,0.0,5.5022,-2.9277,-74.1364,-67.5157
2130,COc1ccccc1-c1nnc2sc(-c3ccc(N(C)C)cc3)nn12,2.24,7.9678,0.0,3.905,-16.8758,-62.1037,-67.6522
2176,Cc1ccc(NC(=O)c2cc(S(=O)(=O)NCCC3=CCCCC3)ccc2F)cc1F,2.07,11.6337,1.6043,9.3771,-3.3537,-106.1878,-101.3463
2162,COc1ccc(C)cc1-n1nnnc1Sc1ncnc2scc(-c3ccc(Br)cc3)c12,2.1,8.6961,0.0,4.6985,-20.1404,-69.1368,-74.7978
2160,CC(C)c1ccc(Nc2c(-c3ccccn3)nc3ccccn23)cc1,2.1,7.6793,0.6091,2.8485,-16.8155,-52.9081,-60.3
238,O=C(Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1)c1ccccc1,30.0,8.8385,1.6541,8.2632,-12.4027,-92.8305,-94.3087
2159,O=C(c1csnn1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,2.1,11.7478,0.0,4.3845,-11.4134,-69.7316,-65.3197
2157,CN1Cc2c(ccc3c2OCO3)[C@H]2[C@@H](O)Cc3cc4c(cc3[C@H]21)OCO4,2.12,9.4308,0.6794,7.8035,-17.2492,-91.4655,-87.3752
2156,CCOC(=O)c1nn(-c2ccccc2)c(=O)c2c(N)scc12,2.12,6.8262,1.7794,6.387,-12.9283,-83.3176,-73.6767
2064,CCOC(=O)c1ccc(NC2CCCCC2)c(N)c1,2.5,7.003,1.8817,5.2698,0.0692,-72.4392,-62.3343
2153,O=C(CCc1ccccc1)NC(c1cccs1)c1cc(Cl)c2cccnc2c1O,2.14,9.2577,1.6529,5.8501,-15.5223,-75.6508,-91.1731
2146,COc1ccccc1CNc1ccc(N2CCCCC2)cc1,2.19,8.0482,0.5874,3.385,-6.46,-51.4677,-57.9276
2145,O=C(CNC12CC3CC(CC(C3)C1)C2)c1ccc(Cl)cc1,2.2,7.1847,0.5216,3.7768,-5.5434,-47.5665,-53.1099
2140,COc1ccc(-n2c(C)c(C(C)=O)c3cc(O)ccc32)cc1,2.2,8.1863,0.7843,5.577,-12.1431,-67.4752,-79.6183
2139,O=C(c1ccncc1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,2.2,12.3978,0.0,4.2199,-11.9201,-66.9505,-70.28
179,CCC(=O)NC(c1cccs1)c1cc([N+](=O)[O-])c2cccnc2c1O,30.0,8.7862,1.5784,7.687,-12.3424,-90.7709,-96.0283
2138,Cc1cccc(NCc2ccc(O)c3ncccc23)c1,2.2,6.0802,1.4111,3.1605,-12.6105,-47.9266,-60.5371
2137,COc1ccc(S(=O)(=O)N(C(=O)C(C)C)c2ccc3oc(=O)sc3c2)cc1,2.2,10.6183,0.0,8.1917,-10.0455,-94.2739,-81.4303
2148,c1ccc(-c2nc(N3CCCCCC3)c3ccccc3n2)nc1,2.18,7.8311,0.0,2.8819,-12.4407,-52.5933,-48.9032
2062,CCN1CCCC1CNCc1ccccc1,2.5,5.7146,0.5269,1.9681,3.6818,-36.3637,-32.6819
2053,CCCCCCN(CCCCCC)C(=O)Cc1c(-c2ccc(F)cc2)[nH]c2ccccc12,2.5,11.0588,0.6159,5.3307,0.2251,-67.9072,-58.8574
2052,FC(F)(F)c1ccccc1-c1nc(NCc2cccs2)c2ccccc2n1,2.5,7.8907,0.7088,5.8673,-14.9351,-71.4763,-72.5625
296,O=C(Nc1ccc(Nc2ccncc2)cc1)c1ccc(Nc2ccnc3ccc([N+](=O)[O-])cc23)cc1[N+](=O)[O-],30.0,12.382,2.4219,10.8697,-28.9065,-137.8072,-154.5866
297,CC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,30.0,6.3992,1.6646,5.835,-7.3508,-77.951,-80.543
2016,COC(=O)c1ccc(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2CCC(C)C)cc1,2.7,13.4357,0.0,10.0075,-7.482,-125.0108,-75.7135
299,COc1cc(-c2c(C#N)c(N)nc3c2c(C)nn3-c2ccc(F)cc2)ccc1O,30.0,8.3711,2.802,7.9316,-22.9179,-105.9617,-120.8713
2015,CC1CCc2ccc(F)cc2N1S(=O)(=O)c1cccs1,2.7,7.4627,0.0,4.8863,-6.9932,-55.1206,-45.106
2012,Cc1ccccc1-c1nc(NCc2cccs2)c2ccccc2n1,2.74,7.7439,0.6703,2.7661,-17.5449,-49.384,-60.8571
2006,COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)C1C=COC1O4,2.79,7.9583,1.2125,8.7824,-20.9954,-96.7407,-109.3094
2017,Cc1nc(NCc2ccco2)nc2c1C(=O)CC(C)C2,2.7,8.0103,0.8591,5.3734,-7.5636,-74.3489,-76.3269
2005,CC1(C)CC2CC(C)(CN2S(=O)(=O)c2ccc(C(=O)Nc3cccc(S(=O)(=O)N4CCOCC4)c3)cc2)C1,2.8,15.5155,0.6516,10.6064,-2.4241,-131.7065,-94.2798
2001,Cc1cc2ccccc2n1CC(=O)NC1CCCCC1,2.8,7.0281,0.4582,3.2727,-4.6925,-48.3173,-49.3747
1994,CCOc1cc(-c2nccc3cc(OC)c(OC)cc23)cc(OCC)c1OCC,2.8,11.4606,0.0,7.8783,-7.3941,-92.7335,-88.0888
1987,CCc1ccc(NC(=O)CSC2=Nc3ccccc3C3=NC(CC(=O)NCc4ccc5c(c4)OCO5)C(=O)N23)cc1,2.86,14.771,1.2151,10.2666,-22.7913,-136.7295,-137.7575
1984,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,2.89,8.0795,0.0,2.7476,-1.597,-41.5465,-39.5644
1982,Clc1ccc(-c2nnc(C3CCCCC3)o2)cc1,2.9,6.3579,0.0,3.3819,-5.0468,-44.433,-31.0182
1981,O=C(Nc1nnc(-c2cccs2)o1)c1ccc(Cl)cc1,2.9,4.8646,0.894,4.3068,-13.208,-56.9094,-60.9567
1973,CCCN(CCC)CCc1cccc2c1CC(=O)N2,2.96,6.9885,0.7422,3.4141,2.6664,-50.3389,-47.6726
2002,CCc1ccc(NC(=O)c2cc3ncccn3n2)cc1,2.8,6.8318,0.8107,4.1369,-12.6926,-63.2134,-64.6383
2177,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,2.07,8.1789,0.0,3.6386,-3.6168,-52.583,-55.1322
294,Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O,30.0,4.9467,2.107,6.4046,-7.3239,-83.1691,-73.5661
292,COc1ccc2c3c([nH]c2c1)C1CC2C(CC(O)C(OC)C2CO)CN1CC3,30.0,10.9229,2.0086,8.9723,-2.2367,-111.2732,-113.5099
2047,COc1cc(C2CC(=O)Nc3cc4c(cc32)OCCO4)cc(Br)c1OC,2.55,9.9527,0.8348,8.311,-11.6456,-95.0387,-98.304
2046,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,2.55,8.904,1.2944,4.7276,-1.2942,-61.6387,-62.9329
2045,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,2.56,11.1163,0.8019,7.0787,-3.9076,-91.107,-89.7562
2044,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,2.56,7.3122,0.0,1.7025,-4.2406,-33.1573,-33.6778
2043,COc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccco2)cc1COc1ccc(NC(C)=O)cc1,2.57,13.9877,1.1885,9.7379,-21.79,-124.75,-138.1675
2039,Cc1ccc(-c2csc(NC(=O)c3ccccc3NS(=O)(=O)c3ccc(C)cc3)n2)cc1,2.6,9.4166,2.0727,5.7139,-17.9289,-79.2113,-90.6746
2033,CCOc1ccc(Cc2nc3cc([N+](=O)[O-])ccc3n2CCN(CC)CC)cc1,2.63,11.8317,0.0,6.9914,-4.386,-88.9339,-75.0778
293,C=C1C(=O)OC2C1CCC(C)C1(O)C=CC(=O)C21C,30.0,8.6123,0.7293,6.32,-1.6465,-71.1162,-65.4859
2030,Cc1n[nH]c(C)c1CCc1nc2c3ccccc3nc(SCC(=O)Nc3ccc(F)cc3)n2n1,2.67,11.6501,1.5536,7.9479,-18.2286,-113.6879,-111.4757
2019,O=C1CCCC2=C1C1(CCCC1)N=C(Nc1nc3ccccc3o1)N2,2.7,8.5525,1.6762,5.9556,-14.8511,-85.5144,-92.7573
286,Cc1ccc(-c2cc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c3ccccc3n2)cc1C,30.0,9.9577,2.4437,6.7229,-16.7742,-92.7226,-102.3657
287,CCCCC1CCC(C(=O)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)CC1,30.0,9.9235,1.4914,6.4262,-1.7565,-86.7789,-82.3225
288,C1CCc2nc3c(nc2C1)CCCC3,30.0,5.3097,0.0,1.6586,-3.3884,-30.164,-30.0177
289,CC1Oc2cc3c(-c4c(O)cc(O)c5c(O)c6c(cc45)OC(C)C(C)C6=O)c(O)cc(O)c3c(O)c2C(=O)C1C,30.0,10.6506,6.1983,15.089,-23.5966,-167.2677,-190.8642
290,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1C2N1C,30.0,10.2691,3.2555,10.813,-6.488,-138.2742,-121.2304
291,COc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1,30.0,6.613,0.6058,3.174,-16.3382,-47.4055,-63.7437
2021,CCOC(=O)C1CCN(C(=O)C2(NC(=O)Nc3ccc(F)cc3F)CCCCC2)CC1,2.7,13.5445,1.6499,11.8062,1.363,-135.889,-117.4557
2182,NC(=O)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,2.06,7.5282,1.4004,5.3329,-6.3395,-73.2065,-72.9157
702,CC/C=C\CC1C(=O)CCC1CC(=O)OC,30.0,8.6476,0.0,5.1234,6.4596,-58.067,-41.0717
2249,Cc1ccc(C2=CSC(NC(=O)CSc3nncn3C)=NN2)cc1,1.8,7.5613,1.599,5.0177,-8.7707,-79.4648,-75.011
2289,CCOc1ccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCCC3c3cccnc3)cc2)cc1,1.71,13.2452,0.6019,8.1219,-10.4148,-106.4444,-98.3409
2243,Cc1cc(C)cc(NS(=O)(=O)c2ccc3[nH]cc(C(=O)NCc4ccco4)c(=O)c3c2)c1,1.84,10.2748,2.32,8.834,-17.2704,-113.8187,-124.3185
2346,CCOC(=O)c1nc(Nc2ccc(N3CCC(C)CC3)cc2)c2ccccc2n1,1.62,10.118,0.5995,5.6965,-11.355,-83.5242,-70.8205
217,O=C(O)c1cccc(-n2cccc2/C=C2/NC(=O)N(c3cccc(Cl)c3)C2=O)c1,30.0,8.7161,1.8101,8.1943,-20.2351,-102.1011,-113.5724
2287,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1,1.72,9.3715,0.6027,3.3682,-17.9812,-62.3527,-76.8432
2244,CCCCC(C)/C=C(C)/C=C(\C)C(=O)NC1=CC(O)(/C=C/C=C/C=C/C(=O)NC2=C(O)CCC2=O)C2OC2C1=O,1.83,13.7386,3.3591,11.0919,-0.1707,-134.8552,-131.4383
2341,Cc1cccc(-n2c(C)cc(C=C(C#N)C#N)c2C)c1,1.64,7.1584,0.0,2.2416,-15.9419,-41.1993,-57.1412
2337,O=C(CCCN1CCC2(CC1)C(=O)N(Cc1cccc(F)c1)CN2c1ccccc1)c1ccc(F)cc1,1.65,15.7853,0.0,9.3296,-11.2618,-112.453,-103.8227
2297,Cc1ccc(CSCc2ccc(C(=O)NC3CC3)o2)cc1,1.7,7.5814,0.6133,4.4358,-5.7558,-56.6047,-56.3011
2250,O=C(c1cnccn1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,1.8,12.5969,0.0,4.7712,-11.9597,-76.2638,-70.6649
2251,CCc1ccccc1OC[C@@H](O)CN[C@H]1CCCc2ccccc21,1.8,8.5197,1.3456,4.4204,-1.471,-58.7583,-60.2293
2252,O=C(Nc1ccc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)cc1)c1cnccn1,1.8,12.4088,0.6435,7.5827,-11.1694,-107.7084,-94.1504
2253,CC(=O)c1sc(NC(=O)c2ccco2)nc1-c1ccccc1,1.8,6.633,0.8615,5.1246,-14.2356,-66.4457,-81.1475
2336,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,1.65,9.4319,0.0,2.6993,-6.8786,-39.8776,-46.7562
2269,Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)OCCN(C)C)cc12,1.78,10.211,0.0,4.8367,-6.275,-66.0356,-57.8633
2273,CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,1.76,6.6383,0.0,2.3564,-5.137,-32.2205,-37.3575
2275,COc1cc(Cl)c(C)cc1Nc1c2c(nc3ccccc13)CCC2,1.75,7.9884,0.8009,4.2065,-12.4483,-56.545,-68.9934
2311,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc(S(=O)(=O)N3CCCCC3)c2)c1C,1.7,11.6948,1.3422,8.6397,-3.8755,-110.1195,-93.9585
2278,O=C(NC1CC1)c1ccc(CSCc2ccccc2Cl)o1,1.74,7.4499,0.6078,5.2355,-5.2142,-62.3601,-61.7251
2326,Cc1ccc(S(=O)(=O)Nc2ccccc2N2CCCCC2)cc1,1.69,8.4689,0.8879,4.4145,-6.4001,-61.0675,-58.832
2284,CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,1.73,7.7068,0.0,2.4174,-0.2608,-35.4537,-31.3749
2325,CCOC(=O)C1CCN(c2ncnc3c2c(-c2ccccc2)cn3-c2ccccc2)CC1,1.69,12.8157,0.0,6.1098,-17.7791,-88.944,-80.3835
2349,c1cnc(N2CCN(Cc3c[nH]c4ccccc34)CC2)nc1,1.6,8.3067,0.617,3.8475,-12.1449,-68.9734,-62.6844
2239,Cc1cccc(C)c1Nc1c(-c2ccccn2)nc2ccc(Cl)cn12,1.86,8.0935,0.8185,3.8693,-16.5007,-61.6984,-67.2031
2295,Cc1[nH]c2ccccc2c1CN1CCN(c2ccccn2)CC1,1.7,8.2294,0.5504,3.2517,-11.0977,-59.057,-61.1142
2186,Oc1ccc(NCc2ccccc2OCc2ccccc2Cl)cc1,2.03,8.526,1.3606,5.1866,-11.6033,-64.4251,-76.0284
2351,Cc1cc(C)nc(N2CCCC(C(=O)NCCc3ccc(F)cc3)C2)n1,1.6,11.3442,0.5644,6.6278,-3.7936,-89.7976,-77.6108
229,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,30.0,6.9355,2.6164,4.4306,14.5458,-58.6848,-44.139
2298,Cc1noc(C)c1C(=O)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,1.7,12.7216,0.0,5.0249,-9.8579,-73.4456,-70.9277
2299,Cc1ccc(CCNC(=O)C2CCCN(C(=O)c3cc4sccc4n3C)C2)cc1,1.7,11.6517,0.5388,6.143,-9.7244,-84.9354,-79.7583
182,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,30.0,12.9492,1.545,10.0423,-21.4838,-134.9948,-135.0179
2187,CC1CCc2cc(F)ccc2N1C(=O)CSc1nnc2c(n1)[nH]c1ccccc12,2.02,9.0511,0.8338,6.3625,-16.9671,-86.3958,-88.5282
2300,CCn1c(C(=O)N2CCCC(C(=O)NCCc3ccc(C)cc3)C2)cc2sccc21,1.7,12.1138,0.5438,6.2358,-8.6143,-85.9318,-79.1646
2189,O=S(=O)(Nc1ccccc1N1CCCCC1)c1ccc(Cl)s1,2.02,7.2917,0.9444,5.0418,-5.3268,-64.6717,-62.1504
2296,CC(CCc1ccc(O)cc1)NCc1ccc(Cl)cc1Cl,1.7,7.1671,1.2023,4.5851,0.7297,-54.8834,-54.1537
2193,NC(=O)c1sc2nc3c(c(-c4cccs4)c2c1N)CCCC3,2.0,4.6511,3.2648,4.5194,-14.1955,-67.6779,-81.823
2350,COc1ccc(CN(C2CCCCC2C)S(=O)(=O)c2ccc(S(=O)(=O)N(C)C)cc2)cc1OC,1.6,15.6854,0.0,10.031,3.1613,-121.041,-69.6722
2324,CSc1nnc2c3ccccc3n(CCc3ccccc3)c2n1,1.69,7.7803,0.0,2.7903,-14.6465,-49.0828,-45.163
2214,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,1.95,12.1064,0.0,6.4831,-1.338,-92.7011,-67.4629
2218,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,1.92,5.1784,2.0787,5.905,-15.2452,-66.8734,-82.1186
2294,Oc1ccc(C(=S)N2CCN(c3cccc(Cl)c3)CC2)cc1,1.7,7.9479,0.7391,4.8663,-8.0026,-62.9699,-64.8005
2220,COc1ccc(C2=Nn3c(nnc3-c3ccncc3)SC2)cc1,1.9,7.8598,0.0,4.3237,-16.13,-67.1963,-67.5392
2301,Clc1ccccc1-c1nnc2sc(-c3ccc4c(c3)OCO4)nn12,1.7,6.241,0.0,4.3868,-21.9433,-59.8051,-64.8926
1387,COc1ccc(-c2nc3sc(CCNC(=O)C(C)(C)C)c(C)n3n2)cc1,9.33,10.4604,0.4903,6.2549,-5.9966,-87.1307,-76.8725
1874,Cc1csc2nc(-c3cccc(NC(=O)c4cccc(F)c4)c3)cn12,3.67,7.7437,0.618,5.3034,-18.248,-69.3476,-81.4343
1872,CCCCCN(CCC12CC3CC(CC(C3)C1)C2)C(=O)NCCCc1ccncc1,3.7,10.9738,0.4969,4.4315,1.128,-68.4142,-57.8441
1389,COc1ccc(CNC(=O)c2cnc3ccccc3n2)cc1,9.3,8.3056,0.8372,5.2916,-13.1537,-74.4261,-81.2233
909,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,21.83,9.1973,0.8119,7.1947,-19.2826,-97.8541,-90.0224
2307,CCOc1ccc(CCNC(=O)c2ccc3ccccc3n2)cc1OCC,1.7,10.2891,0.7985,6.0891,-9.0989,-79.7996,-80.5963
1539,CCn1cc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)c2cc(OC)c(OC)cc2c1=O,7.12,13.3688,0.0,9.1016,-10.6911,-112.2015,-102.2006
1399,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,9.14,11.0187,1.6817,5.5994,-18.3121,-90.663,-108.9751
1866,Cc1nc(NC2CCCCC2)c2nc(-c3ccccc3)n(CCN(C)C)c2n1,3.74,10.1204,0.6501,4.8068,-5.7177,-85.0297,-61.6729
1855,COC(=O)c1ccc(NS(=O)(=O)c2c(C)nc3sccn3c2=O)cc1,3.88,9.1032,0.9175,8.1101,-12.2211,-100.4561,-94.1568
2302,CCN(c1ccccc1)S(=O)(=O)c1c(C)nc2scc(C)n2c1=O,1.7,9.0765,0.0,5.7478,-9.2601,-75.1283,-61.4855
2183,CC(=O)OCCN1C(=O)c2c(C)nc3ccc(S(=O)(=O)N4CCOCC4)cc3c2C1=O,2.05,14.974,0.0,11.7619,-8.0622,-140.5146,-109.6353
830,O=C(/C=C/c1cn(CC(O)CN2CCCCCC2)c2ccccc12)c1ccc(Br)cc1,24.21,11.2971,0.6959,6.4174,-5.4784,-81.5886,-87.067
728,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C,30.0,11.638,1.3874,8.3777,-11.4652,-108.458,-104.7008
735,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,30.0,24.5419,1.3802,15.1165,19.4937,-200.3206,-150.2107
738,Cc1cn2c(N)c(Cl)cc(C(=O)NCC3CCN(CC(C)C)CC3)c2n1,30.0,8.3103,1.9213,6.3898,1.0511,-93.6167,-86.0374
740,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,30.0,11.4347,2.1296,8.1805,1.8481,-119.2418,-109.6168
